compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
139	P109007524	-187.37	-193.805	-197.712	-495.74	-504.66	P109007524	-48.5697	-5	adenine	4TZX
140	P109007524	-164.869	-168.116	-166.398	-865.59	-892.72	P109007524	-45.9923	-5	adenine	4TZX
141	P109007524	-163.252	-163.337	-168.783	-566.13	-594.29	P109007524	-45.6842	-5	adenine	4TZX
142	P109008946	-193.041	-203.479	-208.499	-1661.37	-1667.83	P109008946	-48.9511	-6	adenine	4TZX
143	P109008946	-192.549	-203.209	-208.1	-1661.37	-1667.83	P109008946	-48.7445	-6	adenine	4TZX
144	P109008946	-198.085	-209.018	-213.419	-1648.49	-1651.57	P109008946	-48.7409	-6	adenine	4TZX
145	P109011612	-225.735	-239.638	-240.761	-1005.42	-963.7	P109011612	-51.7291	-6	adenine	4TZX
146	P109011612	-217.827	-224.194	-234.037	-771.36	-730.72	P109011612	-51.3941	-6	adenine	4TZX
147	P109011612	-212.81	-221.991	-225.467	-1078.79	-1033.9	P109011612	-51.3569	-6	adenine	4TZX
148	P109011981	-273.712	-271.415	-279.5	-1808.4	-1846.74	P109011981	-59.4641	-6	adenine	4TZX
149	P109011981	-271.444	-273.307	-283.112	-1883.0	-1920.87	P109011981	-58.8869	-6	adenine	4TZX
150	P109011981	-273.241	-276.035	-284.148	-1890.17	-1929.74	P109011981	-58.3642	-6	adenine	4TZX
151	P109018549	-228.331	-225.341	-231.454	-1032.02	-1018.23	P109018549	-44.5784	-6	adenine	4TZX
152	P109018549	-228.767	-227.348	-233.013	-995.72	-983.8	P109018549	-44.3674	-6	adenine	4TZX
153	P109018549	-228.087	-230.023	-234.633	-982.6	-970.96	P109018549	-44.3659	-6	adenine	4TZX
154	P109018794	-243.975	-255.52	-258.204	-1384.03	-1382.34	P109018794	-45.5466	-6	adenine	4TZX
155	P109018794	-243.501	-258.98	-260.369	-1427.27	-1424.84	P109018794	-44.0502	-6	adenine	4TZX
156	P109018794	-246.588	-258.834	-261.736	-1431.35	-1428.0	P109018794	-43.5971	-6	adenine	4TZX
157	P109049405	-357.765	-381.074	-382.27	-5267.13	-5243.11	P109049405	-55.8443	-6	adenine	4TZX
158	P109049405	-334.023	-343.249	-355.264	-4871.72	-4849.89	P109049405	-55.7542	-6	adenine	4TZX
159	P109049405	-284.051	-297.883	-308.703	-4483.35	-4436.25	P109049405	-55.6861	-5	adenine	4TZX
160	P109615893	-216.035	-226.393	-222.646	-701.9	-671.33	P109615893	-49.6202	-5	adenine	4TZX
161	P109615893	-219.619	-229.283	-224.851	-701.25	-667.71	P109615893	-49.5813	-5	adenine	4TZX
162	P109615893	-213.315	-223.303	-221.987	-699.07	-667.1	P109615893	-49.5053	-5	adenine	4TZX
163	P111214489	-220.152	-228.932	-229.354	-2043.0	-1988.3	P111214489	-64.916	-5	adenine	4TZX
164	P111214489	-218.619	-227.843	-229.102	-2022.82	-1967.02	P111214489	-61.63	-6	adenine	4TZX
165	P111214489	-284.118	-304.701	-305.728	-3916.48	-3841.3	P111214489	-58.7593	-6	adenine	4TZX
166	P111223242	-151.402	-148.297	-151.801	-1552.04	-1573.61	P111223242	-46.1622	-5	adenine	4TZX
167	P111223242	-152.486	-151.142	-153.549	-1546.49	-1568.64	P111223242	-44.7176	-5	adenine	4TZX
168	P111223242	-152.669	-150.527	-153.012	-1544.05	-1565.19	P111223242	-44.6016	-5	adenine	4TZX
169	P111278486	-342.391	-361.304	-364.319	82.62	210.17	P111278486	-43.0178	-5	adenine	4TZX
170	P111278486	-275.872	-294.779	-292.009	192.36	302.9	P111278486	-42.5853	-5	adenine	4TZX
171	P111278486	-273.719	-293.042	-288.966	216.41	325.76	P111278486	-42.337	-5	adenine	4TZX
172	P111922037	-154.058	-151.868	-153.71	115.89	126.92	P111922037	-41.3108	-5	adenine	4TZX
173	P111922037	-201.391	-208.641	-204.961	-543.61	-544.78	P111922037	-41.2456	-5	adenine	4TZX
174	P111922037	-193.494	-196.468	-196.555	-653.78	-649.92	P111922037	-40.6671	-5	adenine	4TZX
175	P112142068	-330.284	-344.555	-350.405	-2131.41	-2035.96	P112142068	-46.2977	-5	adenine	4TZX
176	P112142068	-351.81	-359.409	-372.349	-2655.78	-2555.61	P112142068	-43.7538	-5	adenine	4TZX
177	P112142068	-329.994	-344.847	-348.145	-2131.11	-2041.21	P112142068	-43.5255	-5	adenine	4TZX
178	P112221919	-339.213	-349.503	-350.312	-817.35	-812.76	P112221919	-58.4384	-6	adenine	4TZX
179	P112221919	-403.224	-427.303	-430.627	-928.99	-925.89	P112221919	-57.8886	-6	adenine	4TZX
180	P112221919	-406.654	-429.298	-440.888	-905.88	-907.55	P112221919	-57.6493	-6	adenine	4TZX
181	P112429950	-185.99	-191.404	-187.314	-1159.35	-1052.68	P112429950	-46.9135	-5	adenine	4TZX
182	P112429950	-247.696	-273.749	-269.122	-4451.61	-4309.65	P112429950	-45.3893	-6	adenine	4TZX
183	P112429950	-192.063	-205.166	-202.718	-1188.91	-1089.69	P112429950	-45.3285	-5	adenine	4TZX
184	P114849488	-275.298	-292.314	-293.396	-1671.02	-1687.9	P114849488	-50.4193	-6	adenine	4TZX
185	P114849488	-274.154	-293.291	-293.126	-1660.88	-1680.08	P114849488	-50.2268	-6	adenine	4TZX
186	P114849488	-275.039	-291.03	-291.895	-1660.88	-1680.08	P114849488	-50.0977	-6	adenine	4TZX
187	P117550138	-167.068	-171.839	-177.554	-1705.67	-1710.92	P117550138	-45.6419	-5	adenine	4TZX
188	P117550138	-167.757	-172.556	-177.363	-1728.82	-1730.94	P117550138	-45.542	-5	adenine	4TZX
189	P117550138	-167.389	-171.921	-177.727	-1705.67	-1710.92	P117550138	-45.4873	-5	adenine	4TZX
190	P117557462	-225.542	-242.151	-246.279	-1892.76	-1879.68	P117557462	-45.5988	-5	adenine	4TZX
191	P117557462	-226.132	-242.181	-244.825	-1904.74	-1891.23	P117557462	-45.5944	-5	adenine	4TZX
192	P117557462	-226.029	-241.852	-246.235	-1892.76	-1879.68	P117557462	-45.5828	-5	adenine	4TZX
193	P117594918	-210.341	-209.271	-207.342	-133.5	-106.9	P117594918	-49.505	-5	adenine	4TZX
194	P117594918	-212.327	-211.525	-209.805	-154.8	-129.96	P117594918	-48.6784	-5	adenine	4TZX
