compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
291	P129922533	-214.244	-225.341	-224.767
292	P129929643	-250.74	-268.263	-259.221
293	P129929643	-243.351	-262.333	-251.389
294	P129929643	-257.699	-270.164	-268.475
295	P129929700	-245.192	-247.638	-249.187
296	P129929700	-151.879	-146.873	-151.024
297	P129929700	-197.415	-192.793	-193.881
298	P129929867	-232.706	-235.412	-234.375
299	P129929867	-215.245	-207.847	-216.2
300	P129929867	-226.553	-221.882	-228.752
301	P129960895	-195.601	-208.734	-215.26
302	P129960895	-196.527	-211.046	-217.454
303	P129960895	-195.201	-209.428	-216.063
304	P129962631	-205.716	-213.211	-217.702
305	P129962631	-206.423	-214.376	-218.855
306	P129962631	-206.542	-213.651	-217.768
307	P129973817	-182.655	-183.004	-184.413
308	P129973817	-179.921	-182.661	-186.779
309	P129973817	-182.031	-182.16	-184.659
310	P130426551	-182.004	-181.433	-185.274
311	P130426551	-230.449	-227.375	-229.737
312	P130426551	-222.981	-223.328	-225.381
313	P130489237	-191.925	-202.612	-199.667
314	P130489237	-192.784	-202.322	-200.709
315	P130489237	-193.819	-196.929	-199.033
316	P130754868	-187.821	-191.324	-197.31
317	P130754868	-175.923	-188.443	-192.629
318	P130754868	-162.05	-158.953	-167.392
319	P130754917	-256.057	-265.792	-279.022
320	P130754917	-255.913	-264.135	-278.456
321	P130754917	-253.646	-261.479	-272.534
322	P131452763	-175.872	-183.863	-190.52
323	P131452763	-176.212	-184.791	-190.966
324	P131452763	-172.779	-184.277	-184.463
325	P131557109	-212.075	-212.604	-220.441
326	P131557109	-215.24	-217.716	-229.608
327	P131557109	-215.641	-217.39	-229.783
328	P131664782	-316.781	-334.051	-341.173
329	P131664782	-317.393	-335.02	-341.535
330	P131664782	-266.343	-278.477	-288.618
331	P132005043	-182.74	-197.905	-194.165
332	P132005043	-171.984	-185.082	-186.651
333	P132005043	-165.234	-174.433	-182.056
334	P132137500	-128.881	-132.203	-129.837
335	P132137500	-129.386	-132.434	-130.104
336	P132137500	-128.969	-131.696	-130.139
337	P132150445	-216.474	-219.335	-214.038
338	P132150445	-211.981	-217.704	-212.989
339	P132150445	-216.332	-218.543	-212.293
340	P132826030	-150.999	-159.562	-160.424
341	P132826030	-194.366	-197.55	-202.834
342	P132826030	-195.064	-198.656	-203.989
343	P132826043	-272.205	-303.686	-301.44
344	P132826043	-270.645	-303.071	-300.801
345	P132826043	-268.888	-302.105	-299.34
346	P132826048	-134.188	-140.898	-137.817
347	P132826048	-159.404	-160.962	-161.825
348	P132826048	-206.581	-207.401	-213.834
349	P133005854	-252.177	-267.703	-271.753
350	P133005854	-250.709	-266.133	-271.285
351	P133005854	-250.435	-265.117	-268.345
352	P133035570	-219.388	-223.051	-224.922
353	P133035570	-216.323	-229.459	-227.382
354	P133035570	-215.258	-225.788	-225.484
355	P133055839	-255.494	-269.701	-268.827
356	P133055839	-245.82	-264.081	-262.206
357	P133055839	-200.792	-202.01	-201.581
358	P133406437	-209.726	-233.293	-240.765
359	P133406437	-213.551	-238.682	-247.085
360	P133406437	-211.224	-236.711	-245.189
361	P133607560	-158.256	-162.486	-161.873
362	P133607560	-156.375	-160.448	-161.073
363	P133607560	-155.658	-159.654	-161.223
364	P133621473	-101.814	-109.1	-113.403
365	P133621473	-53.64	-58.502	-56.763
366	P133621473	-56.632	-62.671	-60.806
367	P133628255	-204.386	-215.244	-216.342
368	P133628255	-169.864	-174.507	-177.764
369	P133628255	-206.292	-215.931	-219.33
370	P133629862	-230.427	-241.566	-244.96
371	P133629862	-228.649	-239.993	-242.666
372	P133629862	-229.513	-242.483	-244.098
373	P133633748	-217.509	-225.835	-229.469
374	P133633748	-218.84	-230.049	-230.401
375	P133633748	-217.669	-226.354	-228.899
376	P133651182	-157.275	-156.638	-157.49
377	P133651182	-220.617	-226.443	-228.365
378	P133651182	-136.77	-133.01	-140.161
379	P133654346	-202.66	-212.326	-218.142
380	P133654346	-243.205	-254.288	-256.533
381	P133654346	-243.642	-255.628	-257.103
382	P134346401	-170.261	-176.257	-173.522
383	P134346401	-109.713	-108.878	-111.341
384	P134346401	-171.677	-178.023	-175.71
385	P134378955	-188.705	-197.052	-199.276
386	P134378955	-184.134	-199.087	-198.496
387	P134378955	-188.841	-198.999	-200.818
388	P134486215	-241.827	-249.988	-252.688
389	P134486215	-241.952	-247.506	-252.571
390	P134486215	-216.152	-228.033	-225.737
391	P134619762	-66.941	-75.85	-72.127
392	P134619762	-94.268	-109.506	-102.732
393	P134619762	-92.392	-101.288	-99.155
394	P134782587	-226.075	-228.339	-232.559
395	P134782587	-226.458	-228.277	-232.077
396	P134782587	-229.621	-230.722	-235.13
397	P134782635	-264.727	-279.336	-282.801
398	P134782635	-165.05	-173.212	-169.256
399	P134782635	-265.099	-284.599	-284.546
400	P134782687	-298.449	-318.008	-324.327
401	P134782687	-318.459	-345.103	-348.504
402	P134782687	-321.132	-340.473	-344.904
403	P134782778	-226.178	-230.345	-230.765
404	P134782778	-225.686	-231.032	-231.702
405	P134782778	-251.357	-261.037	-266.191
406	P134836611	-238.14	-242.996	-241.483
407	P134836611	-236.421	-241.281	-240.28
408	P134836611	-234.423	-239.234	-238.564
409	P135102317	-150.011	-160.751	-160.547
410	P135102317	-168.302	-177.188	-176.008
411	P135102317	-149.031	-157.818	-156.624
412	P135265592	-192.324	-196.691	-197.429
413	P135265592	-188.648	-194.21	-193.652
414	P135265592	-204.472	-214.1	-215.734
415	P135289872	-217.981	-232.009	-231.741
416	P135289872	-215.348	-232.655	-229.398
417	P135289872	-225.252	-237.666	-236.435
418	P135363290	-141.164	-137.294	-139.327
419	P135363290	-125.017	-123.307	-126.027
