compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
203	P121825487	-212.623	-242.462	-241.324	-5895.32	-5750.0	P121825487	-43.6474	-5	adenine	1Y26
204	P121825487	-213.677	-243.035	-242.011	-5895.32	-5750.0	P121825487	-43.6461	-5	adenine	1Y26
205	P121991601	-150.004	-154.929	-150.361	115.95	147.61	P121991601	-59.6104	-5	adenine	1Y26
206	P121991601	-259.576	-263.104	-267.17	-115.27	-18.17	P121991601	-59.3499	-6	adenine	1Y26
207	P121991601	-148.863	-155.112	-151.716	101.88	134.16	P121991601	-59.3061	-5	adenine	1Y26
208	P123254707	-210.974	-203.418	-208.346	-1302.89	-1272.72	P123254707	-53.6318	-6	adenine	1Y26
209	P123254707	-197.505	-191.632	-194.939	-1285.23	-1258.32	P123254707	-53.5193	-6	adenine	1Y26
210	P123254707	-209.067	-200.191	-205.908	-1283.27	-1255.13	P123254707	-52.6717	-6	adenine	1Y26
211	P123387399	-209.144	-221.545	-216.39	-390.71	-329.27	P123387399	-50.8096	-6	adenine	1Y26
212	P123387399	-232.681	-233.42	-240.108	-241.5	-181.48	P123387399	-48.5317	-5	adenine	1Y26
213	P123387399	-231.252	-230.942	-237.164	-245.28	-179.45	P123387399	-48.1429	-5	adenine	1Y26
214	P123387402	-262.904	-266.08	-279.055	-340.13	-269.41	P123387402	-50.1717	-5	adenine	1Y26
215	P123387402	-261.374	-263.853	-277.511	-379.62	-305.97	P123387402	-50.0375	-6	adenine	1Y26
216	P123387402	-263.59	-267.562	-279.552	-340.13	-269.41	P123387402	-49.559	-6	adenine	1Y26
217	P123406382	-212.837	-207.899	-207.863	-940.21	-914.08	P123406382	-41.0895	-6	adenine	1Y26
218	P123406382	-122.727	-125.323	-126.92	-188.35	-235.01	P123406382	-39.6698	-5	adenine	1Y26
219	P123406382	-213.999	-209.176	-209.914	-917.01	-886.5	P123406382	-38.8632	-6	adenine	1Y26
220	P125443838	-170.908	-173.777	-177.401	-686.11	-642.7	P125443838	-37.4802	-6	adenine	1Y26
221	P125443838	-174.319	-176.333	-180.335	-777.38	-733.87	P125443838	-37.3593	-6	adenine	1Y26
222	P125443838	-175.094	-175.552	-179.879	-777.38	-733.87	P125443838	-37.2912	-6	adenine	1Y26
223	P12618448	-297.906	-303.356	-303.484	-3789.39	-3699.61	P12618448	-60.9615	-6	adenine	1Y26
224	P12618448	-272.462	-282.568	-290.009	-4146.5	-4048.62	P12618448	-60.5074	-6	adenine	1Y26
225	P12618448	-278.092	-283.552	-295.886	-3890.04	-3795.04	P12618448	-58.3822	-5	adenine	1Y26
226	P126500777	-257.664	-275.351	-269.436	-925.97	-923.02	P126500777	-46.5994	-5	adenine	1Y26
227	P126500777	-263.358	-272.429	-277.045	-997.65	-944.46	P126500777	-46.1907	-5	adenine	1Y26
228	P126500777	-262.845	-271.715	-276.522	-981.35	-930.11	P126500777	-45.8341	-5	adenine	1Y26
229	P128031521	-153.445	-159.987	-161.982	-654.28	-643.36	P128031521	-43.1397	-5	adenine	1Y26
230	P128031521	-171.077	-178.368	-179.753	-775.1	-737.88	P128031521	-40.9293	-5	adenine	1Y26
231	P128031521	-190.264	-196.446	-199.3	-879.87	-809.6	P128031521	-39.8009	-5	adenine	1Y26
232	P128795404	-210.784	-230.638	-227.421	-278.9	-216.62	P128795404	-53.2978	-5	adenine	1Y26
233	P128795404	-218.964	-235.435	-237.32	-297.51	-227.59	P128795404	-51.6645	-5	adenine	1Y26
234	P128795404	-210.421	-228.466	-225.727	-278.9	-216.62	P128795404	-51.655	-5	adenine	1Y26
235	P128856802	-280.139	-296.335	-298.93	-4669.99	-4591.69	P128856802	-43.4204	-6	adenine	1Y26
236	P128856802	-280.705	-297.799	-300.044	-4624.31	-4543.62	P128856802	-43.0456	-6	adenine	1Y26
