compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
439	P108980644	-179.953	-187.04	-182.267
440	P108980644	-178.755	-180.129	-184.806
441	P108980644	-228.464	-230.049	-235.531
442	P108980645	-176.549	-172.865	-174.72
443	P108980645	-176.787	-173.277	-175.553
444	P108980645	-175.515	-171.355	-172.998
445	P108987737	-276.389	-321.354	-331.345
446	P108987737	-346.547	-382.473	-383.521
447	P108987737	-276.678	-319.799	-332.34
448	P109008918	-156.371	-169.853	-166.655
449	P109008918	-172.453	-183.899	-177.517
450	P109008918	-165.563	-179.547	-175.42
451	P109011145	-261.015	-262.047	-267.004
452	P109011145	-261.251	-262.5	-266.848
453	P109011145	-259.37	-262.05	-265.435
454	P109044275	-280.291	-281.317	-286.345
455	P109044275	-242.378	-257.589	-259.436
456	P109044275	-245.852	-257.666	-257.798
457	P109049408	-300.047	-316.087	-317.397
458	P109049408	-286.86	-306.901	-310.131
459	P109049408	-299.907	-304.453	-313.253
460	P109056794	-289.849	-294.888	-298.756
461	P109056794	-286.332	-291.51	-294.12
462	P109056794	-262.518	-275.313	-279.263
463	P109073299	-206.294	-222.924	-221.167
464	P109073299	-225.846	-238.741	-234.149
465	P109073299	-211.313	-222.203	-224.554
466	P109099859	-193.164	-199.161	-204.851
467	P109099859	-194.169	-200.287	-204.439
468	P109099859	-194.492	-199.122	-206.295
469	P109108016	-333.912	-339.836	-337.427
470	P109108016	-329.74	-334.802	-333.665
471	P109108016	-333.516	-339.113	-336.779
472	P109210450	-214.567	-219.261	-222.864
473	P109210450	-284.644	-299.104	-298.181
474	P109210450	-282.481	-294.389	-296.909
475	P109262046	-219.723	-231.116	-229.152
476	P109262046	-216.328	-229.014	-226.129
477	P109262046	-217.471	-229.53	-227.834
478	P109312665	-247.477	-245.181	-252.524
479	P109312665	-249.21	-245.477	-252.629
480	P109312665	-245.863	-241.803	-248.981
481	P109351505	-294.868	-307.411	-306.188
482	P109351505	-297.124	-310.231	-306.714
483	P109351505	-295.803	-309.558	-307.676
484	P109356259	-299.004	-306.97	-315.141
485	P109356259	-297.814	-307.412	-315.027
486	P109356259	-300.437	-307.67	-314.931
487	P109389251	-279.668	-294.765	-310.118
488	P109389251	-281.59	-297.091	-312.289
489	P109389251	-281.242	-296.463	-311.765
490	P109389436	-266.473	-285.403	-289.466
491	P109389436	-269.69	-288.126	-291.241
492	P109389436	-267.735	-284.445	-287.896
493	P109389966	-138.78	-151.819	-148.192
494	P109389966	-138.202	-150.573	-147.206
495	P109389966	-165.872	-173.942	-178.881
496	P109390321	-259.332	-280.968	-287.284
497	P109390321	-260.271	-278.381	-284.793
498	P109390321	-258.787	-280.674	-285.329
499	P109406998	-239.517	-250.203	-246.006
500	P109406998	-251.156	-255.038	-258.199
501	P109406998	-261.798	-276.92	-277.787
502	P109407108	-165.993	-170.886	-168.216
503	P109407108	-281.2	-303.125	-306.049
504	P109407108	-278.014	-303.24	-306.931
505	P109435107	-195.076	-199.257	-201.563
506	P109435107	-192.759	-198.38	-199.158
507	P109435107	-196.661	-201.713	-203.156
508	P109436689	-296.316	-300.171	-302.36
509	P109436689	-259.869	-285.221	-280.174
510	P109436689	-331.036	-347.671	-354.256
511	P109438695	-277.91	-272.576	-284.494
512	P109438695	-279.894	-273.022	-287.053
513	P109438695	-275.476	-273.74	-283.091
514	P109443973	-248.225	-262.774	-266.385
515	P109443973	-242.318	-256.082	-258.555
516	P109443973	-241.373	-241.775	-250.697
517	P109444693	-234.382	-252.821	-257.286
518	P109444693	-232.213	-253.599	-253.908
519	P109444693	-232.686	-251.927	-253.023
520	P109754494	-173.387	-186.711	-186.676
521	P109754494	-187.695	-181.139	-192.265
522	P109754494	-186.547	-181.014	-193.084
523	P110089062	-235.958	-241.267	-247.3
524	P110089062	-233.124	-239.748	-246.444
525	P110089062	-225.546	-230.424	-237.651
526	P110395171	-338.055	-353.249	-351.133
527	P110395171	-333.997	-353.421	-350.287
528	P110395171	-334.166	-364.494	-361.971
529	P110860969	-191.884	-196.504	-202.066
530	P110860969	-191.98	-196.845	-201.598
531	P110860969	-190.745	-195.386	-200.26
532	P111269478	-311.64	-343.89	-350.615
533	P111269478	-312.49	-346.426	-352.154
534	P111269478	-314.807	-347.061	-351.813
535	P111413656	-333.948	-357.314	-355.952
536	P111413656	-335.213	-369.443	-363.818
537	P111413656	-334.127	-362.991	-358.824
538	P111607368	-196.448	-210.258	-214.137
539	P111607368	-196.706	-211.537	-214.426
540	P111607368	-196.339	-203.556	-214.747
541	P112141978	-284.249	-301.342	-301.787
542	P112141978	-245.035	-252.647	-258.831
543	P112141978	-249.121	-255.559	-262.05
544	P112142055	-371.6	-387.191	-390.139
545	P112142055	-365.997	-382.653	-384.91
546	P112142055	-372.852	-389.758	-391.162
547	P112150825	-314.603	-311.279	-324.528
548	P112150825	-313.062	-309.27	-323.332
549	P112150825	-313.265	-309.922	-324.206
550	P112150827	-302.76	-318.508	-320.13
551	P112150827	-303.725	-312.955	-313.69
552	P112150827	-307.182	-316.408	-316.308
553	P112150870	-363.056	-384.108	-396.243
554	P112150870	-364.78	-385.935	-397.16
555	P112150870	-374.394	-393.887	-403.757
556	P112152477	-202.759	-208.797	-212.482
557	P112152477	-332.757	-358.329	-363.183
558	P112152477	-333.22	-358.245	-363.252
559	P112152915	-248.078	-265.355	-259.12
560	P112152915	-305.482	-329.719	-326.992
561	P112152915	-252.54	-263.31	-260.238
562	P112152932	-284.447	-292.841	-296.482
563	P112152932	-280.152	-280.616	-282.46
564	P112152932	-487.543	-520.921	-525.891
565	P112153881	-293.532	-304.677	-307.901
566	P112153881	-291.572	-302.617	-306.736
567	P112153881	-292.86	-305.631	-308.187
568	P112154027	-300.422	-312.994	-318.602
569	P112154027	-291.6	-298.931	-310.102
570	P112154027	-289.326	-298.455	-305.907
571	P112154089	-291.711	-305.614	-303.335
572	P112154089	-279.018	-290.466	-282.782
573	P112154089	-289.783	-307.307	-299.448
574	P112154090	-286.338	-303.941	-301.12
575	P112154090	-290.161	-302.604	-304.778
576	P112154090	-284.962	-302.52	-300.107
577	P112159639	-319.115	-324.859	-334.876
578	P112159639	-312.6	-322.827	-332.453
579	P112159639	-332.303	-350.362	-355.983
580	P112161236	-376.466	-385.423	-388.569
581	P112161236	-399.054	-421.631	-417.669
582	P112161236	-395.729	-419.838	-415.729
583	P112165256	-330.103	-367.229	-362.325
584	P112165256	-334.142	-370.133	-365.217
585	P112165256	-340.886	-380.525	-378.329
586	P112221077	-264.555	-275.131	-277.933
587	P112221077	-263.025	-273.836	-273.976
588	P112221077	-261.564	-273.934	-274.454
589	P112297799	-187.206	-187.252	-196.933
590	P112297799	-186.716	-188.983	-196.654
591	P112297799	-190.466	-191.616	-197.63
592	P114331576	-286.633	-297.488	-304.642
593	P114331576	-292.632	-304.615	-309.073
594	P114331576	-284.94	-295.779	-304.839
595	P115555933	-235.878	-245.767	-254.878
596	P115555933	-289.154	-299.063	-295.373
597	P115555933	-271.813	-271.662	-272.478
598	P117216217	-386.917	-416.502	-417.955
599	P117216217	-385.027	-414.156	-416.511
600	P117216217	-386.852	-415.695	-417.007
601	P117312659	-348.07	-371.059	-379.487
602	P117312659	-318.005	-339.355	-339.271
603	P117312659	-321.994	-345.011	-349.191
604	P117560752	-336.449	-356.027	-361.651
605	P117560752	-330.346	-359.525	-371.253
606	P117560752	-359.787	-395.233	-397.905
607	P117563307	-290.496	-303.683	-303.232
608	P117563307	-293.609	-311.47	-310.245
609	P117563307	-294.629	-309.902	-307.967
610	P117563314	-317.157	-334.5	-338.43
611	P117563314	-317.153	-334.045	-339.102
612	P117563314	-316.866	-334.626	-339.576
613	P117567851	-108.994	-114.262	-120.823
614	P117567851	-201.433	-207.02	-210.403
615	P117567851	-202.158	-208.055	-210.965
616	P117593935	-226.169	-238.005	-240.615
617	P117593935	-230.951	-241.72	-244.387
618	P117593935	-224.751	-236.038	-238.679
619	P118265496	-182.131	-177.638	-187.029
620	P118265496	-195.599	-192.99	-198.484
621	P118265496	-254.738	-262.218	-267.715
622	P118312377	-284.33	-299.794	-307.96
