compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
132	P08504266	-165.401	-178.612	-175.508	-1477.75	-1421.54	P08504266	-47.6016	-5	guanineC74U	2XNZ
133	P08509442	-208.142	-216.598	-219.731	-417.78	-381.78	P08509442	-53.155	-6	guanineC74U	2XNZ
134	P08509442	-239.61	-231.596	-238.859	-1255.08	-1210.76	P08509442	-51.4551	-6	guanineC74U	2XNZ
135	P08509442	-258.675	-267.77	-269.321	-1047.18	-1022.34	P08509442	-51.3709	-5	guanineC74U	2XNZ
136	P08543123	-276.914	-283.451	-293.565	-1918.52	-1947.83	P08543123	-50.7091	-6	guanineC74U	2XNZ
137	P08543123	-172.691	-168.619	-170.538	-735.24	-764.94	P08543123	-50.2175	-6	guanineC74U	2XNZ
138	P08543123	-161.091	-161.121	-163.738	-476.76	-479.72	P08543123	-49.6322	-5	guanineC74U	2XNZ
139	P08565280	-285.743	-300.124	-306.521	179.23	332.31	P08565280	-56.1834	-5	guanineC74U	2XNZ
140	P08565280	-288.49	-301.416	-309.08	233.81	391.34	P08565280	-56.052	-5	guanineC74U	2XNZ
141	P08565280	-284.556	-297.834	-303.607	228.17	385.76	P08565280	-56.0085	-5	guanineC74U	2XNZ
142	P08648168	-370.678	-402.126	-408.316	-3585.59	-3442.21	P08648168	-62.7019	-5	guanineC74U	2XNZ
143	P08648168	-364.989	-397.186	-402.016	-3534.45	-3390.51	P08648168	-61.8448	-5	guanineC74U	2XNZ
144	P08648168	-369.103	-401.188	-406.384	-3602.1	-3457.99	P08648168	-61.2373	-5	guanineC74U	2XNZ
145	P08736860	-78.656	-81.022	-82.507	-163.66	-159.96	P08736860	-48.1371	-5	guanineC74U	2XNZ
146	P08736860	-91.48	-89.9	-90.136	-469.51	-451.21	P08736860	-47.61	-5	guanineC74U	2XNZ
147	P08736860	-79.998	-79.945	-81.534	-162.41	-157.88	P08736860	-47.2671	-5	guanineC74U	2XNZ
148	P08806353	-214.922	-226.431	-231.113	-1265.84	-1254.71	P08806353	-71.7859	-6	guanineC74U	2XNZ
149	P08806353	-215.762	-227.239	-233.698	-1299.35	-1288.29	P08806353	-70.1661	-6	guanineC74U	2XNZ
150	P08806353	-216.689	-228.002	-233.844	-1286.25	-1275.7	P08806353	-69.8558	-6	guanineC74U	2XNZ
151	P08807601	-180.207	-185.735	-185.904	-787.27	-775.84	P08807601	-65.5653	-5	guanineC74U	2XNZ
152	P08807601	-167.772	-175.504	-173.048	-647.07	-640.86	P08807601	-63.9874	-5	guanineC74U	2XNZ
153	P08807601	-168.787	-175.393	-173.334	-684.72	-677.51	P08807601	-63.9578	-5	guanineC74U	2XNZ
154	P09106717	-192.915	-194.78	-194.573	-746.37	-746.22	P09106717	-60.7745	-5	guanineC74U	2XNZ
155	P09106717	-193.477	-198.7	-198.054	-816.07	-814.11	P09106717	-56.8004	-5	guanineC74U	2XNZ
156	P09106717	-194.961	-199.124	-199.329	-801.28	-799.53	P09106717	-55.9973	-5	guanineC74U	2XNZ
157	P09669162	-227.687	-224.145	-225.998	-968.17	-967.89	P09669162	-55.9761	-6	guanineC74U	2XNZ
158	P09669162	-182.061	-175.178	-181.405	-147.74	-125.67	P09669162	-54.1182	-5	guanineC74U	2XNZ
159	P09669162	-254.518	-262.267	-265.387	-962.6	-952.66	P09669162	-52.329	-5	guanineC74U	2XNZ
160	P09891088	-138.717	-137.841	-139.347	-880.42	-953.62	P09891088	-41.3699	-5	guanineC74U	2XNZ
161	P09891088	-123.452	-117.187	-122.06	-785.94	-884.33	P09891088	-41.3596	-5	guanineC74U	2XNZ
162	P09891088	-122.588	-117.673	-122.302	-773.4	-870.44	P09891088	-41.1947	-5	guanineC74U	2XNZ
163	P101149041	-164.848	-167.569	-166.666	-217.85	-202.48	P101149041	-49.0135	-5	guanineC74U	2XNZ
164	P101149041	-165.217	-165.415	-163.75	-122.04	-115.09	P101149041	-48.505	-5	guanineC74U	2XNZ
165	P101149041	-167.387	-167.004	-163.241	-74.83	-70.5	P101149041	-48.4169	-5	guanineC74U	2XNZ
166	P10145198	-339.597	-340.347	-359.095	326.75	479.14	P10145198	-61.3208	-5	guanineC74U	2XNZ
167	P10145198	-334.897	-358.628	-354.93	158.22	294.44	P10145198	-60.678	-5	guanineC74U	2XNZ
168	P10145198	-338.48	-338.488	-358.264	332.71	483.98	P10145198	-59.8857	-5	guanineC74U	2XNZ
169	P101623589	-331.551	-345.946	-349.63	-3979.4	-3831.74	P101623589	-56.4322	-6	guanineC74U	2XNZ
170	P101623589	-330.173	-343.77	-347.751	-4029.06	-3883.3	P101623589	-56.238	-6	guanineC74U	2XNZ
171	P101623589	-328.328	-341.932	-346.147	-3964.3	-3818.23	P101623589	-56.2372	-6	guanineC74U	2XNZ
172	P101756367	-256.73	-263.688	-262.543	-1027.44	-1002.32	P101756367	-55.8636	-6	guanineC74U	2XNZ
173	P101756367	-258.716	-264.153	-263.877	-1007.91	-983.94	P101756367	-54.8142	-6	guanineC74U	2XNZ
174	P101756367	-256.105	-261.478	-266.781	-963.14	-935.43	P101756367	-53.518	-6	guanineC74U	2XNZ
175	P101968359	-213.076	-212.573	-227.322	200.05	353.43	P101968359	-45.1234	-6	guanineC74U	2XNZ
176	P101968359	-210.527	-199.824	-218.98	187.65	346.92	P101968359	-44.7944	-6	guanineC74U	2XNZ
177	P101968359	-212.74	-216.526	-230.733	220.19	370.09	P101968359	-43.8887	-6	guanineC74U	2XNZ
178	P102003146	-229.231	-227.882	-230.676	-1184.1	-1126.95	P102003146	-50.9408	-5	guanineC74U	2XNZ
179	P102003146	-211.229	-220.358	-219.988	-1112.16	-1063.55	P102003146	-50.3734	-5	guanineC74U	2XNZ
180	P102003146	-228.114	-242.537	-243.219	-1185.98	-1149.22	P102003146	-50.1598	-6	guanineC74U	2XNZ
181	P102016704	-201.785	-202.994	-208.303	-366.67	-328.37	P102016704	-46.2975	-5	guanineC74U	2XNZ
182	P102016704	-195.442	-194.864	-203.983	-352.76	-314.94	P102016704	-46.0863	-5	guanineC74U	2XNZ
183	P102016704	-191.632	-189.118	-197.64	-342.01	-306.92	P102016704	-44.6626	-5	guanineC74U	2XNZ
184	P105265063	-278.192	-290.747	-294.834	-427.16	-347.48	P105265063	-44.4716	-6	guanineC74U	2XNZ
185	P105265063	-250.356	-264.236	-270.321	-608.58	-514.73	P105265063	-39.693	-6	guanineC74U	2XNZ
186	P105265063	-273.274	-286.378	-294.593	-537.11	-459.52	P105265063	-39.4143	-5	guanineC74U	2XNZ
187	P106135150	-257.291	-265.624	-273.604	-2104.31	-2179.11	P106135150	-57.9692	-6	guanineC74U	2XNZ
188	P106135150	-293.465	-306.943	-312.095	-2073.04	-2136.47	P106135150	-57.6547	-6	guanineC74U	2XNZ
189	P106135150	-237.792	-239.365	-242.907	-1923.28	-1965.68	P106135150	-57.0558	-6	guanineC74U	2XNZ
190	P10674555	-96.038	-96.403	-94.755	-683.34	-693.58	P10674555	-44.1588	-5	guanineC74U	2XNZ
191	P10674555	-131.281	-131.615	-132.479	-1022.36	-1034.33	P10674555	-43.4108	-5	guanineC74U	2XNZ
192	P10674555	-178.712	-185.627	-182.8	-2063.67	-2094.71	P10674555	-42.0831	-6	guanineC74U	2XNZ
193	P107050635	-195.259	-193.474	-207.133	-89.5	-50.57	P107050635	-46.9398	-5	guanineC74U	2XNZ
194	P107050635	-249.408	-253.698	-253.625	-632.01	-549.12	P107050635	-44.1466	-5	guanineC74U	2XNZ
195	P107050635	-252.678	-256.931	-259.616	-641.72	-562.28	P107050635	-43.584	-5	guanineC74U	2XNZ
196	P107204890	-252.361	-261.766	-265.101	-1132.14	-1083.67	P107204890	-58.5513	-5	guanineC74U	2XNZ
197	P107204890	-218.352	-214.627	-224.49	-1103.6	-1057.66	P107204890	-58.2255	-5	guanineC74U	2XNZ
198	P107204890	-228.42	-229.353	-232.638	-1106.03	-1055.92	P107204890	-58.2207	-5	guanineC74U	2XNZ
199	P107204897	-226.313	-227.326	-234.65	-997.16	-952.38	P107204897	-49.7019	-6	guanineC74U	2XNZ
200	P107204897	-235.346	-246.765	-250.286	-1066.03	-1015.1	P107204897	-48.4977	-5	guanineC74U	2XNZ
201	P107204897	-244.671	-248.169	-245.853	-1244.2	-1196.16	P107204897	-48.4518	-5	guanineC74U	2XNZ
202	P107221164	-117.955	-121.924	-119.439	-49.56	-55.95	P107221164	-52.7778	-5	guanineC74U	2XNZ
203	P107221164	-116.629	-120.424	-118.966	-49.56	-55.95	P107221164	-49.8019	-5	guanineC74U	2XNZ
204	P107221164	-118.016	-119.997	-122.2	-44.2	-46.45	P107221164	-48.7911	-5	guanineC74U	2XNZ
205	P107223300	-263.476	-272.387	-278.502	-651.56	-575.08	P107223300	-53.3239	-6	guanineC74U	2XNZ
206	P107223300	-263.574	-270.109	-277.458	-646.27	-571.07	P107223300	-52.843	-6	guanineC74U	2XNZ
207	P107223300	-251.363	-252.452	-243.051	-668.83	-596.53	P107223300	-51.1449	-6	guanineC74U	2XNZ
208	P107223394	-159.727	-158.508	-158.301	-73.69	-56.73	P107223394	-47.5223	-5	guanineC74U	2XNZ
209	P107223394	-266.421	-275.959	-273.622	-830.74	-752.36	P107223394	-45.0733	-6	guanineC74U	2XNZ
210	P107223394	-265.973	-277.065	-272.758	-820.05	-740.04	P107223394	-44.9801	-6	guanineC74U	2XNZ
211	P107223398	-158.371	-161.596	-154.41	-247.62	-234.93	P107223398	-48.2498	-5	guanineC74U	2XNZ
212	P107223398	-271.529	-285.372	-287.917	-1153.59	-1099.13	P107223398	-47.625	-5	guanineC74U	2XNZ
213	P107223398	-154.0	-157.503	-154.369	-249.58	-242.08	P107223398	-47.5232	-5	guanineC74U	2XNZ
214	P107413871	-272.409	-296.076	-296.692	-3706.36	-3564.94	P107413871	-42.845	-6	guanineC74U	2XNZ
215	P107413871	-266.209	-291.362	-293.321	-3750.23	-3619.67	P107413871	-42.6296	-6	guanineC74U	2XNZ
216	P107413871	-182.646	-182.135	-186.421	-1495.89	-1384.05	P107413871	-41.7263	-6	guanineC74U	2XNZ
217	P107706437	-191.945	-201.951	-204.654	-61.18	-47.37	P107706437	-33.3097	-5	guanineC74U	2XNZ
218	P107706437	-174.72	-185.541	-189.842	241.49	238.85	P107706437	-33.1191	-5	guanineC74U	2XNZ
219	P107706437	-189.403	-191.697	-188.607	-296.39	-268.07	P107706437	-32.6118	-5	guanineC74U	2XNZ
220	P107795502	-200.257	-210.794	-210.029	-1429.9	-1420.95	P107795502	-50.1974	-6	guanineC74U	2XNZ
221	P107795502	-199.459	-210.416	-209.704	-1429.9	-1420.95	P107795502	-50.034	-6	guanineC74U	2XNZ
