compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
461	P128876481	-258.456	-259.391	-264.669
462	P128876481	-324.103	-340.433	-341.293
463	P128878061	-252.505	-262.971	-260.068
464	P128878061	-239.079	-244.282	-245.391
465	P128878061	-232.172	-242.405	-244.029
466	P128929374	-364.704	-382.669	-395.046
467	P128929374	-364.034	-381.444	-393.636
468	P128929374	-377.817	-408.638	-407.553
469	P128952513	-254.646	-264.703	-273.531
470	P128952513	-248.469	-255.302	-262.147
471	P128952513	-245.42	-254.08	-262.461
472	P128954866	-261.605	-284.66	-283.68
473	P128954866	-251.874	-274.378	-269.145
474	P128954866	-260.818	-282.381	-282.049
475	P129010431	-278.838	-283.753	-290.824
476	P129010431	-323.94	-340.644	-338.623
477	P129010431	-295.895	-303.24	-306.956
478	P129054942	-281.486	-294.708	-300.026
479	P129054942	-280.336	-292.443	-298.764
480	P129054942	-277.278	-287.784	-294.914
481	P129054945	-218.009	-211.271	-213.986
482	P129054945	-220.049	-219.077	-225.97
483	P129054945	-222.632	-225.201	-231.319
484	P129059042	-166.592	-164.728	-164.534
485	P129059042	-166.863	-167.014	-161.028
486	P129059042	-224.912	-235.344	-238.887
487	P129090573	-163.632	-172.765	-171.194
488	P129090573	-143.638	-150.023	-149.258
489	P129090573	-178.637	-187.852	-185.902
490	P129316739	-194.21	-202.915	-205.459
491	P129316739	-194.777	-201.234	-204.685
492	P129316739	-194.152	-200.698	-204.453
493	P129358273	-131.26	-142.319	-140.184
494	P129358273	-131.32	-143.359	-140.67
495	P129358273	-130.196	-141.062	-139.264
496	P129358720	-165.506	-165.46	-164.737
497	P129358720	-164.996	-162.155	-162.683
498	P129358720	-230.13	-226.247	-232.05
499	P129361813	-179.223	-193.391	-197.641
500	P129361813	-179.816	-190.253	-197.115
501	P129361813	-173.187	-175.602	-180.269
502	P129487559	-179.601	-181.973	-183.735
503	P129487559	-179.005	-181.617	-182.895
504	P129487559	-178.65	-181.794	-183.458
505	P129629386	-204.536	-214.916	-216.214
506	P129629386	-202.049	-210.228	-212.09
507	P129629386	-225.289	-230.51	-232.401
