compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
562	P112313618	-244.659	-263.605	-265.863
563	P112313618	-233.032	-248.859	-249.206
564	P112313618	-224.095	-246.89	-246.965
565	P112313698	-236.504	-260.046	-258.724
566	P112313698	-238.017	-251.799	-257.335
567	P112313698	-192.634	-206.37	-207.997
568	P112377563	-201.184	-220.643	-223.291
569	P112377563	-200.127	-220.073	-217.348
570	P112377563	-189.739	-208.145	-207.835
571	P112402517	-343.385	-362.196	-372.417
572	P112402517	-351.016	-358.423	-365.664
573	P112402517	-351.827	-348.546	-366.263
574	P112431249	-281.477	-295.346	-302.335
575	P112431249	-289.766	-315.908	-315.499
576	P112431249	-285.184	-303.759	-306.274
577	P112431260	-226.958	-245.617	-240.734
578	P112431260	-228.871	-242.239	-239.38
579	P112431260	-232.094	-254.228	-248.116
580	P112431262	-266.225	-286.395	-284.658
581	P112431262	-241.693	-253.836	-254.785
582	P112431262	-252.929	-258.086	-259.058
583	P112456377	-287.222	-301.178	-301.239
584	P112456377	-265.694	-273.164	-277.95
585	P112456377	-277.989	-293.502	-295.587
586	P112564547	-159.433	-161.826	-166.4
587	P112564547	-159.446	-162.451	-167.006
588	P112564547	-159.521	-163.526	-166.08
589	P112597836	-102.062	-134.927	-136.522
590	P112597836	-103.911	-138.097	-137.185
591	P112597836	-103.302	-120.011	-119.762
592	P112626112	-294.588	-298.49	-305.879
593	P112626112	-321.941	-340.026	-344.933
594	P112626112	-314.742	-337.355	-340.346
595	P112647330	-97.811	-98.497	-101.998
596	P112647330	-96.607	-97.933	-101.526
597	P112647330	-92.272	-101.658	-99.762
598	P112647859	-228.78	-252.608	-248.111
599	P112647859	-227.917	-252.743	-249.166
600	P112647859	-230.078	-252.851	-248.875
601	P112653519	-163.168	-174.06	-171.283
602	P112653519	-159.112	-174.53	-174.839
603	P112653519	-161.347	-171.226	-168.703
604	P112677054	-204.345	-226.707	-226.141
605	P112677054	-204.204	-223.034	-225.521
606	P112677054	-201.913	-223.6	-221.167
607	P112685245	-185.924	-185.843	-197.681
608	P112685245	-240.908	-255.831	-258.845
609	P112685245	-230.363	-238.545	-251.451
610	P112685250	-192.578	-202.954	-208.506
611	P112685250	-182.594	-202.085	-200.907
612	P112685250	-192.287	-203.775	-204.643
613	P112685274	-253.297	-268.455	-267.059
614	P112685274	-272.493	-282.352	-285.73
615	P112685274	-220.086	-223.955	-230.181
616	P112685286	-173.949	-178.107	-177.257
617	P112685286	-188.864	-199.569	-194.983
618	P112685286	-179.232	-198.371	-198.887
619	P112714442	-258.962	-296.865	-294.358
620	P112714442	-261.545	-297.125	-297.553
621	P112714442	-258.332	-292.11	-288.852
622	P112745779	-198.28	-209.983	-211.861
623	P112745779	-198.337	-209.011	-212.32
624	P112745779	-200.025	-210.733	-213.511
625	P112745781	-257.488	-275.021	-277.536
626	P112745781	-254.773	-271.042	-276.221
627	P112745781	-232.104	-248.086	-252.192
628	P113519152	-177.515	-195.526	-194.506
629	P113519152	-210.887	-212.921	-218.787
630	P113519152	-204.569	-219.159	-223.813
631	P113960952	-240.101	-236.789	-238.8
632	P113960952	-279.032	-287.683	-286.852
633	P113960952	-289.425	-302.218	-295.949
634	P114226241	-232.725	-237.063	-240.209
635	P114226241	-256.522	-262.764	-269.052
636	P114226241	-237.967	-243.59	-246.863
