compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
188	P100471755	-284.023	-298.179	-302.418	-1877.83	-1767.43	P100471755	-78.0427	-6	FMN	5KX9
189	P100471755	-283.867	-298.172	-300.169	-1883.93	-1775.46	P100471755	-75.3756	-6	FMN	5KX9
190	P100730401	-263.401	-282.121	-279.041	-2009.33	-1932.0	P100730401	-87.5313	-6	FMN	5KX9
191	P100730401	-257.594	-268.283	-269.739	-1899.96	-1788.47	P100730401	-86.8319	-6	FMN	5KX9
192	P100730401	-269.583	-290.938	-290.434	-1278.55	-1221.37	P100730401	-85.8661	-6	FMN	5KX9
193	P100904886	-244.44	-260.729	-258.396	-2043.11	-2025.38	P100904886	-99.5925	-6	FMN	5KX9
194	P100904886	-240.508	-256.62	-256.387	-2275.24	-2253.62	P100904886	-94.2263	-6	FMN	5KX9
195	P100904886	-255.662	-259.307	-263.159	-2795.97	-2746.26	P100904886	-94.1604	-6	FMN	5KX9
196	P10167152	-219.411	-224.652	-229.256	-2097.48	-2076.62	P10167152	-104.287	-6	FMN	5KX9
197	P10167152	-238.085	-255.729	-256.763	-2188.96	-2161.31	P10167152	-102.535	-6	FMN	5KX9
198	P10167152	-211.286	-216.515	-218.845	-1888.99	-1858.69	P10167152	-101.928	-6	FMN	5KX9
199	P10192443	-276.741	-289.369	-294.924	-2392.97	-2397.04	P10192443	-108.49	-6	FMN	5KX9
200	P10192443	-279.504	-301.875	-302.589	-2364.73	-2365.06	P10192443	-107.976	-6	FMN	5KX9
201	P10192443	-268.95	-280.28	-288.575	-1670.44	-1684.65	P10192443	-107.259	-6	FMN	5KX9
202	P10217508	-201.178	-209.007	-207.818	-1667.09	-1627.38	P10217508	-94.6215	-6	FMN	5KX9
203	P10217508	-193.828	-195.096	-195.421	-1991.1	-1957.13	P10217508	-93.9556	-6	FMN	5KX9
204	P10217508	-192.766	-194.647	-198.89	-1901.25	-1871.23	P10217508	-92.1065	-6	FMN	5KX9
205	P102454077	-236.946	-244.016	-245.667	-2108.57	-2060.02	P102454077	-95.6749	-6	FMN	5KX9
206	P102454077	-241.503	-246.031	-246.037	-2129.67	-2083.86	P102454077	-95.6229	-6	FMN	5KX9
207	P102454077	-253.905	-270.504	-278.928	-2059.38	-1967.68	P102454077	-94.7992	-6	FMN	5KX9
208	P10246488	-350.15	-362.534	-364.591	-1696.58	-1675.16	P10246488	-92.9059	-6	FMN	5KX9
209	P10246488	-349.417	-360.235	-363.658	-1727.13	-1706.23	P10246488	-92.5368	-6	FMN	5KX9
210	P10246488	-335.547	-339.921	-343.319	-1463.8	-1436.95	P10246488	-92.0137	-6	FMN	5KX9
211	P10283076	-246.65	-264.71	-260.917	-1697.31	-1661.49	P10283076	-89.0184	-6	FMN	5KX9
212	P10283076	-229.722	-247.963	-254.472	-1486.51	-1425.14	P10283076	-86.7081	-6	FMN	5KX9
213	P10283076	-244.842	-264.612	-262.046	-1692.88	-1658.97	P10283076	-85.4309	-6	FMN	5KX9
214	P102910173	-176.05	-183.502	-190.605	-729.2	-677.52	P102910173	-84.8067	-6	FMN	5KX9
215	P102910173	-203.118	-211.647	-213.715	-456.91	-414.6	P102910173	-84.0754	-6	FMN	5KX9
216	P102910173	-192.592	-197.477	-206.74	-1485.08	-1411.94	P102910173	-83.5099	-6	FMN	5KX9
217	P103049697	-204.822	-225.495	-228.857	-2928.13	-2873.33	P103049697	-96.8256	-6	FMN	5KX9
218	P103049697	-211.743	-228.546	-230.032	-2941.68	-2884.95	P103049697	-96.4456	-6	FMN	5KX9
219	P103049697	-210.343	-235.804	-232.449	-2737.73	-2677.57	P103049697	-93.2839	-6	FMN	5KX9
220	P103381935	-261.818	-273.31	-276.143	-1795.64	-1745.33	P103381935	-79.9463	-6	FMN	5KX9
221	P103381935	-265.738	-283.467	-283.994	-1690.87	-1670.76	P103381935	-78.4761	-6	FMN	5KX9
222	P103381935	-260.63	-265.434	-269.401	-2007.48	-1972.3	P103381935	-77.1732	-6	FMN	5KX9
223	P103725505	-204.269	-216.422	-210.273	-1283.99	-1221.75	P103725505	-92.2016	-6	FMN	5KX9
224	P103725505	-223.696	-223.046	-233.734	-1587.93	-1562.48	P103725505	-90.5975	-6	FMN	5KX9
225	P103725505	-200.939	-209.831	-205.746	-1266.47	-1205.72	P103725505	-88.7847	-6	FMN	5KX9
226	P104005248	-410.263	-426.359	-447.015	-2174.8	-2099.39	P104005248	-102.072	-6	FMN	5KX9
227	P104005248	-389.83	-396.34	-413.364	-2167.06	-2082.49	P104005248	-98.1831	-6	FMN	5KX9
228	P104005248	-400.898	-407.047	-429.64	-2014.15	-1948.43	P104005248	-95.928	-6	FMN	5KX9
229	P104005257	-381.945	-378.524	-394.033	-978.65	-935.88	P104005257	-95.1889	-6	FMN	5KX9
230	P104005257	-384.776	-384.73	-398.934	-972.86	-928.7	P104005257	-92.8334	-6	FMN	5KX9
231	P104005257	-379.595	-379.641	-394.271	-997.12	-951.92	P104005257	-92.6771	-6	FMN	5KX9
232	P104005261	-403.084	-438.157	-445.188	-1632.61	-1558.42	P104005261	-97.0426	-6	FMN	5KX9
233	P104005261	-412.112	-434.336	-444.325	-1525.21	-1444.88	P104005261	-95.2461	-6	FMN	5KX9
234	P104005261	-398.814	-423.889	-436.993	-1373.07	-1301.41	P104005261	-94.0843	-6	FMN	5KX9
235	P10406462	-183.255	-199.154	-205.702	-2209.56	-2120.07	P10406462	-90.2975	-6	FMN	5KX9
236	P10406462	-151.515	-164.331	-163.57	-1497.63	-1410.75	P10406462	-90.2538	-6	FMN	5KX9
237	P10406462	-175.626	-187.562	-196.626	-1959.18	-1876.96	P10406462	-89.3668	-6	FMN	5KX9
238	P104151278	-307.174	-337.426	-338.427	-2356.74	-2243.32	P104151278	-96.958	-6	FMN	5KX9
