compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
209	P08977643	-65.699	-66.692	-64.963	372.02	334.26	P08977643	-15.5153	-6	hiv	6MCE
210	P08977643	-68.446	-70.005	-67.437	464.69	422.16	P08977643	-15.4115	-6	hiv	6MCE
211	P09338548	58.549	56.445	57.14	861.58	833.19	P09338548	-10.987	-6	hiv	6MCE
212	P09338548	60.091	58.406	59.622	855.34	823.39	P09338548	-10.977	-6	hiv	6MCE
213	P09338548	60.478	56.508	58.837	850.64	819.6	P09338548	-10.9374	-6	hiv	6MCE
214	P09461762	-52.984	-56.732	-53.063	802.44	821.99	P09461762	-6.88645	-6	hiv	6MCE
215	P09461762	-45.671	-52.728	-50.569	693.14	709.53	P09461762	-6.54846	-6	hiv	6MCE
216	P09461762	-49.746	-55.696	-55.748	763.42	782.49	P09461762	-6.53049	-6	hiv	6MCE
217	P09524617	-128.494	-138.774	-130.643	610.98	520.82	P09524617	-11.0347	-6	hiv	6MCE
218	P09524617	-121.085	-127.614	-122.955	575.03	482.55	P09524617	-10.6765	-6	hiv	6MCE
219	P09524617	-124.991	-124.923	-122.951	722.2	620.6	P09524617	-10.5161	-6	hiv	6MCE
220	P09781598	-42.36	-44.09	-41.716	969.84	971.33	P09781598	-10.8219	-6	hiv	6MCE
221	P09781598	-42.249	-43.591	-40.98	969.84	971.33	P09781598	-10.8181	-6	hiv	6MCE
222	P09781598	-41.88	-43.567	-41.292	966.16	967.12	P09781598	-10.7868	-6	hiv	6MCE
223	P09845720	-90.724	-96.167	-93.255	413.79	340.21	P09845720	-21.4395	-6	hiv	6MCE
224	P09845720	-93.703	-105.719	-100.243	549.76	471.23	P09845720	-19.9351	-6	hiv	6MCE
225	P09845720	-81.937	-88.091	-86.443	407.74	335.01	P09845720	-17.9362	-6	hiv	6MCE
226	P100636508	-64.456	-69.057	-65.27	765.33	701.24	P100636508	-17.0256	-6	hiv	6MCE
227	P100636508	-65.84	-70.988	-66.066	594.42	550.85	P100636508	-14.7487	-6	hiv	6MCE
228	P100636508	-66.19	-70.68	-65.543	594.42	550.85	P100636508	-14.734	-6	hiv	6MCE
229	P100669881	-62.359	-62.133	-59.579	515.88	466.74	P100669881	-22.4593	-6	hiv	6MCE
230	P100669881	-55.471	-54.807	-56.221	409.5	373.99	P100669881	-21.6695	-6	hiv	6MCE
231	P100669881	-56.012	-57.167	-57.15	560.29	511.17	P100669881	-20.3817	-6	hiv	6MCE
232	P101126751	-129.336	-133.085	-131.703	836.86	737.19	P101126751	-16.4485	-6	hiv	6MCE
233	P101126751	-126.166	-129.52	-120.382	773.51	674.97	P101126751	-16.0202	-6	hiv	6MCE
234	P101126751	-118.332	-125.138	-119.107	804.34	700.08	P101126751	-15.9165	-6	hiv	6MCE
235	P101126773	-83.049	-87.035	-84.589	756.08	701.59	P101126773	-22.9769	-6	hiv	6MCE
236	P101126773	-85.392	-89.847	-85.666	885.04	825.9	P101126773	-21.8757	-6	hiv	6MCE
237	P101126773	-90.191	-100.623	-95.34	799.97	736.11	P101126773	-21.8655	-6	hiv	6MCE
238	P101151117	9.462	-4.069	1.995	525.28	455.16	P101151117	-23.2185	-6	hiv	6MCE
239	P101151117	8.106	-5.038	0.576	525.88	456.82	P101151117	-22.8309	-6	hiv	6MCE
240	P101151117	12.084	-1.455	2.906	514.28	446.1	P101151117	-21.6237	-6	hiv	6MCE
241	P101151122	-9.686	-14.877	-9.017	541.57	469.92	P101151122	-26.5282	-6	hiv	6MCE
242	P101151122	-12.192	-13.942	-10.992	508.58	436.46	P101151122	-25.3238	-6	hiv	6MCE
243	P101151122	-3.679	-8.092	-4.723	510.33	437.98	P101151122	-24.8525	-6	hiv	6MCE
244	P101915148	-83.775	-94.508	-89.254	827.09	763.44	P101915148	-17.65	-6	hiv	6MCE
245	P101915148	-85.42	-95.014	-88.993	838.94	776.85	P101915148	-17.6381	-6	hiv	6MCE
246	P101915148	-84.183	-94.534	-88.476	840.19	777.77	P101915148	-17.4504	-6	hiv	6MCE
247	P10241372	33.711	32.283	36.229	1005.93	1003.81	P10241372	-8.37956	-6	hiv	6MCE
248	P10241372	35.467	31.523	35.156	985.21	983.54	P10241372	-8.21391	-6	hiv	6MCE
249	P10241372	35.577	31.847	35.647	993.89	996.0	P10241372	-7.88385	-6	hiv	6MCE
250	P10368605	276.091	272.062	274.075	728.3	687.4	P10368605	-282.381	-6	hiv	6MCE
251	P10368605	270.344	270.623	271.506	719.03	673.86	P10368605	-282.09	-6	hiv	6MCE
252	P10368605	270.347	264.914	265.873	730.44	687.98	P10368605	-281.167	-6	hiv	6MCE
