compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
126	P09148077	-305.753	-320.289	-315.518	-2430.27	-2372.08	P09148077	-77.2687	-6	FMN	2YIE
127	P09150375	-367.613	-381.602	-384.752	-1961.33	-1958.77	P09150375	-86.076	-6	FMN	2YIE
128	P09150375	-385.28	-389.667	-402.442	-1703.25	-1680.92	P09150375	-84.1595	-6	FMN	2YIE
129	P09150375	-388.261	-387.751	-403.709	-1964.19	-1960.56	P09150375	-83.8171	-6	FMN	2YIE
130	P09201043	-281.101	-297.573	-302.506	-2693.12	-2700.52	P09201043	-84.9156	-6	FMN	2YIE
131	P09201043	-283.502	-297.551	-300.085	-2740.32	-2749.48	P09201043	-83.9123	-6	FMN	2YIE
132	P09201043	-285.905	-304.126	-305.923	-2697.57	-2710.15	P09201043	-83.7364	-6	FMN	2YIE
133	P09236091	-231.097	-241.04	-241.03	-1483.39	-1439.45	P09236091	-53.3556	-6	FMN	2YIE
134	P09236091	-209.185	-215.022	-216.123	-1522.71	-1477.68	P09236091	-53.3317	-6	FMN	2YIE
135	P09236091	-210.865	-215.004	-217.184	-1483.39	-1439.45	P09236091	-52.9725	-6	FMN	2YIE
136	P09401551	-184.312	-191.012	-193.163	-607.11	-591.92	P09401551	-82.4181	-6	FMN	2YIE
137	P09401551	-209.706	-216.617	-218.629	-1392.63	-1334.59	P09401551	-79.8143	-6	FMN	2YIE
138	P09401551	-190.723	-197.53	-202.339	-1245.13	-1213.45	P09401551	-79.5065	-6	FMN	2YIE
139	P09471094	-309.577	-328.207	-320.876	-2498.02	-2434.56	P09471094	-66.4109	-6	FMN	2YIE
140	P09471094	-273.361	-295.273	-279.811	-1236.74	-1174.48	P09471094	-65.0407	-6	FMN	2YIE
141	P09471094	-276.671	-294.474	-284.855	-1226.76	-1164.67	P09471094	-64.3735	-6	FMN	2YIE
142	P09472188	-271.517	-285.798	-288.338	-763.07	-693.22	P09472188	-83.8653	-6	FMN	2YIE
143	P09472188	-272.644	-286.687	-288.37	-1780.28	-1678.77	P09472188	-83.533	-6	FMN	2YIE
144	P09472188	-264.95	-271.352	-267.831	-720.27	-642.43	P09472188	-82.5359	-6	FMN	2YIE
145	P09473480	-274.301	-300.691	-300.712	-1781.35	-1695.3	P09473480	-68.381	-6	FMN	2YIE
146	P09473480	-257.534	-273.643	-276.704	-899.66	-802.1	P09473480	-68.0835	-6	FMN	2YIE
147	P09473480	-270.11	-286.893	-290.777	-2118.38	-2024.36	P09473480	-67.8314	-6	FMN	2YIE
148	P09507310	-286.552	-302.021	-299.138	-2018.52	-1972.89	P09507310	-86.9474	-6	FMN	2YIE
149	P09507310	-278.945	-286.24	-285.864	-1528.02	-1482.95	P09507310	-85.29	-6	FMN	2YIE
150	P09507310	-262.031	-284.638	-280.671	-1005.4	-952.8	P09507310	-85.0967	-6	FMN	2YIE
151	P09530964	-321.6	-321.543	-330.44	-2266.36	-2195.99	P09530964	-74.5951	-6	FMN	2YIE
152	P09530964	-337.847	-346.017	-346.973	-2339.1	-2266.09	P09530964	-74.0114	-6	FMN	2YIE
153	P09530964	-315.261	-312.674	-325.892	-2348.57	-2268.21	P09530964	-73.7112	-6	FMN	2YIE
154	P09575044	-293.547	-306.802	-312.51	-1959.95	-1914.92	P09575044	-67.0011	-6	FMN	2YIE
155	P09575044	-281.642	-278.778	-280.795	-1670.97	-1627.91	P09575044	-65.836	-6	FMN	2YIE
156	P09575044	-294.039	-308.926	-312.644	-1917.63	-1869.81	P09575044	-65.6068	-6	FMN	2YIE
157	P09593862	-235.358	-234.644	-240.073	-1235.78	-1182.52	P09593862	-82.3107	-6	FMN	2YIE
158	P09593862	-236.125	-233.882	-243.778	-1014.88	-966.23	P09593862	-80.6616	-6	FMN	2YIE
159	P09593862	-238.138	-238.318	-243.989	-965.75	-916.0	P09593862	-78.8136	-6	FMN	2YIE
160	P09621644	-231.526	-246.954	-245.732	-1809.53	-1770.65	P09621644	-66.2629	-6	FMN	2YIE
161	P09621644	-229.695	-248.788	-244.498	-1798.03	-1758.02	P09621644	-65.2552	-6	FMN	2YIE
162	P09621644	-241.006	-259.379	-252.995	-1780.23	-1740.56	P09621644	-65.1436	-6	FMN	2YIE
163	P09657949	-259.946	-271.359	-274.323	-1419.48	-1374.93	P09657949	-77.6191	-6	FMN	2YIE
164	P09657949	-260.767	-272.549	-275.108	-1380.21	-1337.41	P09657949	-77.516	-6	FMN	2YIE
165	P09657949	-277.795	-296.982	-301.579	-1867.24	-1819.62	P09657949	-77.2514	-6	FMN	2YIE
166	P09658041	-246.442	-256.297	-261.609	-1334.6	-1284.31	P09658041	-88.1641	-6	FMN	2YIE
167	P09658041	-256.218	-266.679	-269.724	-1418.83	-1363.91	P09658041	-86.3881	-6	FMN	2YIE
168	P09658041	-259.916	-270.82	-272.013	-1433.39	-1387.08	P09658041	-85.1862	-6	FMN	2YIE
169	P09736107	-264.392	-288.113	-281.498	-1987.88	-1928.67	P09736107	-72.2263	-6	FMN	2YIE
170	P09736107	-239.91	-248.421	-254.571	-1626.33	-1575.73	P09736107	-70.7424	-6	FMN	2YIE
171	P09736107	-275.821	-290.57	-290.465	-2109.8	-2051.95	P09736107	-69.3103	-6	FMN	2YIE
172	P09893684	-271.375	-273.095	-280.22	-1133.2	-1089.17	P09893684	-75.769	-6	FMN	2YIE
173	P09893684	-267.467	-271.993	-281.35	-1125.54	-1088.77	P09893684	-75.2199	-6	FMN	2YIE
174	P09893684	-294.374	-300.557	-304.854	-1355.58	-1308.76	P09893684	-73.3809	-6	FMN	2YIE
175	P09964906	-271.744	-287.484	-293.837	-385.12	-358.81	P09964906	-65.6217	-6	FMN	2YIE
