@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

HIV,3,3,weka.classifiers.trees.RandomTree,'-K 0 -M 1.0 -V 0.001 -S 1',-9051119597407396024,20230301.163,1006,502,489,13,0,97.410359,2.589641,0,0.121669,0.025896,0.160924,64.864865,115.16797,70.79346,13962,-13891.20654,0.141023,27.812749,-27.671726,-2.20591,-0.004394,-3.115979,0.1,1,0.00813,4,0.99187,488,0.9,9,0.2,0.1,0.133333,0.129268,0.545935,0.037928,0.974104,0.882234,0.117766,0.025896,0.966316,0.974104,0.969853,0.129268,0.545935,0.963073,0.560094,0.974104,0.007,0.002,0.01,0,10,0,139503,15747772,7923172,97.410359,50,?,?,?,?
HIV,1,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,493,10,0,98.011928,1.988072,0,0,0.038071,0.139594,95.40196,99.999825,70.824542,70.824337,0.000206,0.140804,0.140804,0,1.358556,0.002701,1.9182,0,0,0,0,1,493,1,10,?,0,?,?,0.5,0.019881,0.980119,0.980119,0.019881,0.019881,?,0.980119,?,?,0.5,0.961029,?,0.980119,2.659,0.005,2.63,0.01,2630,10,398898,15732247,7938697,98.011928,50,?,?,?,2
HIV,1,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,493,10,0,98.011928,1.988072,0,0,0.039925,0.139594,100.049881,100.000105,70.824542,70.825267,-0.000724,0.140804,0.140806,-0.000001,-0.692322,-0.001376,-0.977517,0,0,0,0,1,493,1,10,?,0,?,?,0.5,0.019881,0.980119,0.980119,0.019881,0.019881,?,0.980119,?,?,0.5,0.961029,?,0.980119,2.028,0.004,2.02,0,2020,0,399027,15732247,7938697,98.011928,50,?,?,?,1
HIV,1,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1006,502,492,10,0,98.007968,1.992032,0,0,0.039944,0.13973,100.049756,100.000098,70.79346,70.794138,-0.000678,0.141023,0.141024,-0.000001,-0.690203,-0.001375,-0.974952,0,0,0,0,1,492,1,10,?,0,?,?,0.5,0.01992,0.98008,0.98008,0.01992,0.01992,?,0.98008,?,?,0.5,0.960953,?,0.98008,2.021,0.004,2.01,0,2010,0,398036,15747772,7923172,98.007968,50,?,?,?,1
HIV,2,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,493,10,0,98.011928,1.988072,0,0,0.039925,0.139594,100.049881,100.000105,70.824542,70.825267,-0.000724,0.140804,0.140806,-0.000001,-0.692322,-0.001376,-0.977517,0,0,0,0,1,493,1,10,?,0,?,?,0.5,0.019881,0.980119,0.980119,0.019881,0.019881,?,0.980119,?,?,0.5,0.961029,?,0.980119,2.031,0.004,2.01,0,2010,0,398060,15732247,7938697,98.011928,50,?,?,?,1
HIV,2,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,492,11,0,97.813121,2.186879,0,-0.003628,0.039462,0.14545,98.887929,104.195175,70.824542,73.238756,-2.414213,0.140804,0.145604,-0.0048,-112.431756,-0.223522,-158.746887,0,0,0.002028,1,0.997972,492,1,10,0,0,0,-0.006357,0.610953,0.0269,0.978131,0.98016,0.01984,0.021869,0.960595,0.978131,0.969284,-0.006357,0.610953,0.965474,0.494472,0.978131,3.341,0.004,3.32,0,3320,0,398513,15732247,7938697,98.011928,50.397614,?,?,?,4
HIV,2,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1006,502,490,12,0,97.609562,2.390438,0,-0.006684,0.041003,0.147527,102.704359,105.580146,70.79346,74.742344,-3.948883,0.141023,0.148889,-0.007866,-8.991045,-0.01791,-12.70039,0,0,0.004065,2,0.995935,490,1,10,0,0,0,-0.009017,0.497967,0.01992,0.976096,0.980161,0.019839,0.023904,0.960478,0.976096,0.968224,-0.009017,0.497967,0.960875,0.493952,0.976096,2.614,0.004,2.58,0.01,2580,10,398836,15747772,7923172,98.007968,50.199203,?,?,?,2
HIV,3,1,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,493,10,0,98.011928,1.988072,0,0,0.039925,0.139594,100.049881,100.000105,70.824542,70.825267,-0.000724,0.140804,0.140806,-0.000001,-0.692322,-0.001376,-0.977517,0,0,0,0,1,493,1,10,?,0,?,?,0.5,0.019881,0.980119,0.980119,0.019881,0.019881,?,0.980119,?,?,0.5,0.961029,?,0.980119,2.033,0.004,2,0.01,2000,10,399507,15732247,7938697,98.011928,50,?,?,?,1
HIV,3,2,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1005,503,490,13,0,97.415507,2.584493,0,0.121692,0.040698,0.14848,101.985848,106.365823,70.824542,68.260477,2.564065,0.140804,0.135707,0.005098,-65.097594,-0.129419,-91.913893,0.1,1,0.008114,4,0.991886,489,0.9,9,0.2,0.1,0.133333,0.129293,0.856085,0.078065,0.974155,0.882269,0.117731,0.025845,0.966382,0.974155,0.969913,0.129293,0.856085,0.976368,0.560108,0.974155,3.986,0.005,3.97,0,3970,0,399580,15732247,7938697,98.210736,51.292247,?,?,?,6
HIV,3,3,weka.classifiers.rules.DecisionTable,'-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',2888557078165701326,20230301.163,1006,502,492,10,0,98.007968,1.992032,0,0,0.039944,0.13973,100.049756,100.000098,70.79346,70.794138,-0.000678,0.141023,0.141024,-0.000001,-0.690203,-0.001375,-0.974952,0,0,0,0,1,492,1,10,?,0,?,?,0.5,0.01992,0.98008,0.98008,0.01992,0.01992,?,0.98008,?,?,0.5,0.960953,?,0.98008,2.018,0.005,2,0,2000,0,398350,15747772,7923172,98.007968,50,?,?,?,1
HIV,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,467,36,0,92.842942,7.157058,0,0.024038,0.069782,0.256775,174.86788,183.944377,70.824542,1177.285044,-1106.460501,0.140804,2.340527,-2.199723,-138.507445,-0.275363,-195.564194,0.1,1,0.054767,27,0.945233,466,0.9,9,0.035714,0.1,0.052632,0.027539,0.677282,0.062377,0.928429,0.883196,0.116804,0.071571,0.962259,0.928429,0.944715,0.027539,0.721715,0.971464,0.507721,0.928429,0.218,0.003,0.22,0.01,220,10,265874,15732247,7938697,94.234592,51.192843,?,?,?,?
HIV,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,481,22,0,95.626243,4.373757,0,0.193675,0.043979,0.202925,110.208624,145.368327,70.824542,874.944136,-804.119594,0.140804,1.739452,-1.598647,-67.454951,-0.134105,-95.24234,0.3,3,0.030426,15,0.969574,478,0.7,7,0.166667,0.3,0.214286,0.202579,0.625355,0.103313,0.956262,0.686688,0.313312,0.043738,0.969287,0.956262,0.962332,0.202579,0.659351,0.968842,0.595895,0.956262,0.318,0.003,0.31,0,310,0,265375,15732247,7938697,96.222664,50.695825,?,?,?,?
HIV,1,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1006,502,482,20,0,96.015936,3.984064,0,0.146839,0.041923,0.196578,105.006881,140.684554,70.79346,934.982301,-864.188841,0.141023,1.862515,-1.721492,-59.831614,-0.119186,-84.515736,0.2,2,0.02439,12,0.97561,480,0.8,8,0.142857,0.2,0.166667,0.149024,0.627846,0.070527,0.960159,0.78455,0.21545,0.039841,0.966859,0.960159,0.963398,0.149024,0.673463,0.968843,0.573129,0.960159,0.436,0.003,0.43,0.01,430,10,265988,15747772,7923172,96.613546,50.996016,?,?,?,?
HIV,2,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,463,40,0,92.047714,7.952286,0,0.173717,0.077948,0.274455,195.330026,196.609434,70.824542,1067.558606,-996.734064,0.140804,2.122383,-1.981579,-156.19112,-0.310519,-220.53248,0.5,5,0.070994,35,0.929006,458,0.5,5,0.125,0.5,0.2,0.221343,0.803854,0.182891,0.920477,0.491471,0.508529,0.079523,0.97202,0.920477,0.943086,0.221343,0.826717,0.97725,0.579079,0.920477,0.285,0.004,0.28,0.01,280,10,266049,15732247,7938697,93.439364,50.994036,?,?,?,?
HIV,2,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,476,27,0,94.632207,5.367793,0,0.044063,0.05111,0.221219,128.076756,158.473533,70.824542,838.57941,-767.754868,0.140804,1.667156,-1.526352,-77.654911,-0.154384,-109.644071,0.1,1,0.036511,18,0.963489,475,0.9,9,0.052632,0.1,0.068966,0.046486,0.707606,0.098376,0.946322,0.882833,0.117167,0.053678,0.96294,0.946322,0.954404,0.046486,0.698163,0.971565,0.520665,0.946322,0.195,0.004,0.2,0,200,0,266613,15732247,7938697,95.427435,50.497018,?,?,?,?
HIV,2,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1006,502,465,37,0,92.629482,7.370518,0,0.112396,0.072186,0.26216,180.809168,187.619391,70.79346,1353.047125,-1282.253665,0.141023,2.695313,-2.55429,-144.700923,-0.288249,-204.398715,0.3,3,0.060976,30,0.939024,462,0.7,7,0.090909,0.3,0.139535,0.134766,0.714634,0.076764,0.926295,0.68727,0.31273,0.073705,0.967263,0.926295,0.945125,0.134766,0.702682,0.970262,0.550517,0.926295,0.204,0.003,0.2,0,200,0,265145,15747772,7923172,94.422311,51.195219,?,?,?,?
HIV,3,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,487,16,0,96.819085,3.180915,0,0.256604,0.032282,0.178109,80.895312,127.591156,70.824542,642.902058,-572.077515,0.140804,1.278135,-1.137331,-24.328259,-0.048366,-34.35004,0.3,3,0.018256,9,0.981744,484,0.7,7,0.25,0.3,0.272727,0.25772,0.654767,0.122723,0.968191,0.686446,0.313554,0.031809,0.971116,0.968191,0.969604,0.25772,0.617192,0.966592,0.628234,0.968191,0.359,0.004,0.36,0,360,0,265966,15732247,7938697,96.819085,50.298211,?,?,?,?
HIV,3,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1005,503,480,23,0,95.427435,4.572565,0,0.237527,0.048062,0.210599,120.440267,150.865479,70.824542,531.326082,-460.50154,0.140804,1.056314,-0.91551,-77.082179,-0.153245,-108.835408,0.4,4,0.034483,17,0.965517,476,0.6,6,0.190476,0.4,0.258065,0.255093,0.835294,0.142674,0.954274,0.588757,0.411243,0.045726,0.971705,0.954274,0.962129,0.255093,0.802093,0.97597,0.617237,0.954274,0.213,0.004,0.21,0,210,0,266277,15732247,7938697,96.222664,50.894632,?,?,?,?
HIV,3,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1 -num-decimal-places 4',3932117032546553727,20230301.163,1006,502,480,22,0,95.61753,4.38247,0,0.193633,0.042857,0.202913,107.347202,145.2182,70.79346,1187.456471,-1116.66301,0.141023,2.365451,-2.224428,-55.609529,-0.110776,-78.551788,0.3,3,0.030488,15,0.969512,477,0.7,7,0.166667,0.3,0.214286,0.202536,0.50935,0.071908,0.956175,0.686663,0.313337,0.043825,0.969225,0.956175,0.962256,0.202536,0.580465,0.964808,0.595872,0.956175,0.313,0.004,0.31,0.01,310,10,265666,15747772,7923172,96.414343,50.59761,?,?,?,?
TPP,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1026,514,0,0,514,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019455,?,?,?,?,?,?,?,?,?,?,?,?,0.34,0.798,0.34,0.77,340,770,1777385,71215461,35962725,0,0,?,?,?,?
TPP,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.332,0.783,0.33,0.77,330,770,1777385,71284314,35893872,0,0,?,?,?,?
TPP,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.331,0.788,0.33,0.77,330,770,1777385,71284314,35893872,0,0,?,?,?,?
TPP,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1026,514,0,0,514,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019455,?,?,?,?,?,?,?,?,?,?,?,?,0.336,0.805,0.33,0.79,330,790,1777385,71215461,35962725,0,0,?,?,?,?
TPP,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.334,0.779,0.31,0.76,310,760,1777385,71284314,35893872,0,0,?,?,?,?
TPP,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.335,0.801,0.33,0.79,330,790,1777385,71284314,35893872,0,0,?,?,?,?
TPP,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1026,514,0,0,514,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019455,?,?,?,?,?,?,?,?,?,?,?,?,0.334,0.805,0.33,0.79,330,790,1777385,71215461,35962725,0,0,?,?,?,?
TPP,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.333,0.803,0.33,0.78,330,780,1777385,71284314,35893872,0,0,?,?,?,?
TPP,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20230301.163,1027,513,0,0,513,0,0,100,1,?,?,?,?,0,0,0,0,?,?,0,?,?,?,0,?,0,?,0,?,0,?,?,?,?,0.5,0.019493,?,?,?,?,?,?,?,?,?,?,?,?,0.335,0.801,0.34,0.78,340,780,1777385,71284314,35893872,0,0,?,?,?,?
TPP,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1026,514,500,14,0,97.276265,2.723735,0,0.448329,0.027237,0.165037,69.681418,119.486692,71.140468,15036,-14964.859532,0.138406,29.252918,-29.114513,-7.862704,-0.015297,-11.052364,0.6,6,0.019841,10,0.980159,494,0.4,4,0.375,0.6,0.461538,0.46141,0.790079,0.232782,0.972763,0.392604,0.607396,0.027237,0.979965,0.972763,0.975824,0.46141,0.790079,0.976975,0.723783,0.972763,0.496,0.021,0.47,0.02,470,20,1143015,71215461,35962725,97.276265,50,?,?,?,?
TPP,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,504,9,0,98.245614,1.754386,0,0.3921,0.017544,0.132453,44.862665,95.804616,71.110012,9666,-9594.889988,0.138616,18.842105,-18.703489,20.309897,0.03959,28.561235,0.3,3,0.003976,2,0.996024,501,0.7,7,0.6,0.3,0.4,0.416576,0.648012,0.193645,0.982456,0.686432,0.313568,0.017544,0.978692,0.982456,0.979576,0.416576,0.648012,0.970748,0.695549,0.982456,0.514,0.02,0.48,0.02,480,20,1142799,71284314,35893872,98.245614,50,?,?,?,?
TPP,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,506,7,0,98.635478,1.364522,0,0.624647,0.013645,0.116813,34.893184,84.491729,71.110012,7518,-7446.889988,0.138616,14.654971,-14.516355,31.598812,0.061596,44.436516,0.6,6,0.005964,3,0.994036,500,0.4,4,0.666667,0.6,0.631579,0.625547,0.797018,0.407797,0.986355,0.392319,0.607681,0.013645,0.98572,0.986355,0.986002,0.625547,0.797018,0.980607,0.812314,0.986355,0.505,0.02,0.5,0.02,500,20,1142931,71284314,35893872,98.635478,50,?,?,?,?
TPP,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1026,514,505,9,0,98.249027,1.750973,0,0.461968,0.01751,0.132324,44.795197,95.802485,71.140468,9666,-9594.859532,0.138406,18.805447,-18.667042,20.352715,0.039597,28.609194,0.4,4,0.005952,3,0.994048,501,0.6,6,0.571429,0.4,0.470588,0.469581,0.697024,0.240245,0.98249,0.588443,0.411557,0.01751,0.980058,0.98249,0.980971,0.469581,0.697024,0.97357,0.730843,0.98249,0.519,0.021,0.52,0.02,520,20,1143099,71215461,35962725,98.249027,50,?,?,?,?
TPP,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,499,14,0,97.270955,2.729045,0,0.448302,0.02729,0.165198,69.786368,119.489349,71.110012,15036,-14964.889988,0.138616,29.309942,-29.171326,-7.912388,-0.015424,-11.126968,0.6,6,0.019881,10,0.980119,493,0.4,4,0.375,0.6,0.461538,0.461385,0.79006,0.232797,0.97271,0.39259,0.60741,0.02729,0.979925,0.97271,0.975777,0.461385,0.79006,0.97693,0.723769,0.97271,0.503,0.02,0.5,0.02,500,20,1142859,71284314,35893872,97.270955,50,?,?,?,?
TPP,2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,503,10,0,98.050682,1.949318,0,0.277668,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,0.2,2,0.003976,2,0.996024,501,0.8,8,0.5,0.2,0.285714,0.308109,0.598012,0.115595,0.980507,0.784483,0.215517,0.019493,0.974843,0.980507,0.976387,0.308109,0.598012,0.967335,0.637916,0.980507,0.548,0.021,0.55,0.02,550,20,1142799,71284314,35893872,98.050682,50,?,?,?,?
TPP,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1026,514,506,8,0,98.44358,1.55642,0,0.684759,0.015564,0.124757,39.817953,90.323449,71.140468,8592,-8520.859532,0.138406,16.715953,-16.577548,25.995799,0.050575,36.541506,0.9,9,0.013889,7,0.986111,497,0.1,1,0.5625,0.9,0.692308,0.70474,0.943056,0.508196,0.984436,0.098325,0.901675,0.015564,0.989519,0.984436,0.986185,0.70474,0.943056,0.988225,0.842162,0.984436,0.616,0.021,0.62,0.02,620,20,1142895,71215461,35962725,98.44358,50,?,?,?,?
TPP,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,504,9,0,98.245614,1.754386,0,0.517404,0.017544,0.132453,44.862665,95.804616,71.110012,9666,-9594.889988,0.138616,18.842105,-18.703489,20.309897,0.03959,28.561235,0.5,5,0.007952,4,0.992048,499,0.5,5,0.555556,0.5,0.526316,0.518149,0.746024,0.287524,0.982456,0.490408,0.509592,0.017544,0.981609,0.982456,0.982003,0.518149,0.746024,0.97631,0.758689,0.982456,0.44,0.02,0.43,0.02,430,20,1142751,71284314,35893872,98.245614,50,?,?,?,?
TPP,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1027,513,502,11,0,97.85575,2.14425,0,0.146164,0.021442,0.146433,54.832146,105.915988,71.110012,11814,-11742.889988,0.138616,23.02924,-22.890624,9.020983,0.017585,12.685954,0.1,1,0.003976,2,0.996024,501,0.9,9,0.333333,0.1,0.153846,0.174107,0.548012,0.050877,0.978558,0.882534,0.117466,0.021442,0.969701,0.978558,0.972859,0.174107,0.548012,0.964188,0.571494,0.978558,0.526,0.021,0.53,0.02,530,20,1142559,71284314,35893872,97.85575,50,?,?,?,?
TPP,1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.163,1026,514,504,10,0,98.054475,1.945525,0,0,0.019455,0.139482,49.772441,100.984686,71.140468,10740,-10668.859532,0.138406,20.894942,-20.756536,14.709631,0.028618,20.676883,0,0,0,0,1,504,1,10,?,0,?,?,0.5,0.019455,0.980545,0.980545,0.019455,0.019455,?,0.980545,?,?,0.5,0.961847,?,0.980545,1.026,0.684,1.02,0.68,1020,680,71813674,71215461,35962725,98.054475,50,?,?,?,?
TPP,1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1631,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,0,0,0,0,1,503,1,10,?,0,?,?,0.5,0.019493,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,1.101,0.723,1.11,0.72,1110,720,71882560,71284314,35893872,98.050682,50,?,?,?,?
TPP,1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1631,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,0,0,0,0,1,503,1,10,?,0,?,?,0.5,0.019493,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,1.179,0.786,1.17,0.77,1170,770,71882560,71284314,35893872,98.050682,50,?,?,?,?
TPP,2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1631,1026,514,504,10,0,98.054475,1.945525,0,0,0.019455,0.139482,49.772441,100.984686,71.140468,10740,-10668.859532,0.138406,20.894942,-20.756536,14.709631,0.028618,20.676883,0,0,0,0,1,504,1,10,?,0,?,?,0.5,0.019455,0.980545,0.980545,0.019455,0.019455,?,0.980545,?,?,0.5,0.961847,?,0.980545,1.125,0.726,1.12,0.72,1120,720,71813674,71215461,35962725,98.054475,50,?,?,?,?
TPP,2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 250007 -G 0.01\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20230301.1631,1027,513,503,10,0,98.050682,1.949318,0,0,0.019493,0.139618,49.847406,100.986932,71.110012,10740,-10668.889988,0.138616,20.935673,-20.797057,14.66544,0.028588,20.623594,0,0,0,0,1,503,1,10,?,0,?,?,0.5,0.019493,0.980507,0.980507,0.019493,0.019493,?,0.980507,?,?,0.5,0.961774,?,0.980507,1.194,0.736,1.17,0.73,1170,730,71882560,71284314,35893872,98.050682,50,?,?,?,?
