compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
338	P108003789	-277.246	-304.514	-302.018
339	P108003789	-221.698	-229.843	-231.928
340	P108035210	-250.501	-262.076	-263.891
341	P108035210	-216.665	-221.553	-227.705
342	P108035210	-251.023	-272.936	-279.775
343	P108133308	-293.06	-339.36	-335.71
344	P108133308	-282.627	-321.827	-319.671
345	P108133308	-308.688	-343.484	-343.683
346	P108190724	-220.637	-233.019	-242.381
347	P108190724	-222.552	-233.782	-243.033
348	P108190724	-222.233	-234.394	-242.259
349	P108205878	-270.935	-290.572	-288.042
350	P108205878	-293.78	-320.455	-322.847
351	P108205878	-284.582	-308.334	-306.787
352	P108214649	-280.747	-280.702	-288.904
353	P108214649	-291.419	-290.647	-302.472
354	P108214649	-306.733	-301.053	-311.007
355	P108231347	-213.823	-232.999	-226.819
356	P108231347	-193.481	-198.405	-202.262
357	P108231347	-232.306	-246.413	-242.23
358	P108238131	-272.697	-266.849	-272.777
359	P108238131	-317.065	-324.088	-320.883
360	P108238131	-287.218	-282.778	-281.468
361	P108240568	-281.515	-272.663	-283.847
362	P108240568	-274.842	-269.188	-278.19
363	P108240568	-283.669	-273.803	-284.099
364	P108260283	-270.71	-282.172	-286.256
365	P108260283	-274.564	-290.734	-292.179
366	P108260283	-272.963	-286.636	-292.466
367	P108275138	-230.33	-241.884	-240.272
368	P108275138	-250.23	-257.974	-258.217
369	P108275138	-244.931	-255.41	-259.192
370	P108524635	-296.462	-302.152	-298.879
371	P108524635	-285.76	-306.381	-302.471
372	P108524635	-296.896	-300.23	-299.616
373	P108544226	-135.808	-139.622	-141.637
374	P108544226	-131.002	-134.918	-133.294
375	P108544226	-89.773	-94.851	-89.897
376	P108563185	-274.651	-302.631	-298.956
377	P108563185	-256.229	-274.264	-276.365
378	P108563185	-260.71	-287.732	-284.235
379	P108566261	-269.659	-294.153	-293.068
380	P108566261	-218.827	-258.424	-261.074
381	P108566261	-216.894	-252.685	-259.177
382	P108576161	-311.387	-334.09	-336.17
383	P108576161	-310.347	-333.561	-336.591
384	P108576161	-357.891	-384.399	-390.43
385	P108623945	-315.867	-329.456	-326.029
386	P108623945	-315.155	-329.37	-326.096
387	P108623945	-315.871	-329.343	-327.241
388	P108663606	-220.555	-220.598	-230.975
389	P108663606	-214.703	-225.177	-230.083
390	P108663606	-267.949	-294.581	-299.036
391	P108753834	-215.873	-234.764	-237.031
392	P108753834	-217.048	-253.024	-254.488
393	P108753834	-217.035	-253.043	-254.291
394	P108834497	-222.331	-217.446	-224.632
395	P108834497	-274.117	-275.227	-279.577
396	P108834497	-278.451	-277.576	-283.291
397	P108857787	-255.827	-267.588	-266.615
398	P108857787	-253.966	-263.844	-262.803
399	P108857787	-254.836	-266.071	-264.524
400	P108862434	-282.981	-297.764	-306.204
