compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
184	P101623589	-334.354	-359.047	-362.367	-3839.35	-3662.89	P101623589	-53.6163	-6	guanine	4FE5
185	P101623589	-332.675	-357.481	-360.212	-3850.81	-3675.29	P101623589	-53.3238	-6	guanine	4FE5
186	P101623589	-334.936	-356.792	-360.24	-3849.56	-3673.8	P101623589	-53.3178	-6	guanine	4FE5
187	P101624250	-267.238	-274.45	-275.678	-1668.31	-1583.8	P101624250	-47.2388	-6	guanine	4FE5
188	P101624250	-267.658	-275.134	-275.639	-1688.87	-1604.76	P101624250	-46.3991	-6	guanine	4FE5
189	P101624250	-268.767	-272.718	-274.883	-1697.43	-1614.37	P101624250	-46.2416	-6	guanine	4FE5
190	P101755291	-293.197	-313.084	-308.453	-3305.63	-3236.6	P101755291	-35.7833	-6	guanine	4FE5
191	P101755291	-292.935	-304.99	-301.336	-3280.32	-3210.77	P101755291	-34.0132	-6	guanine	4FE5
192	P101755291	-290.112	-300.989	-299.486	-3279.27	-3210.76	P101755291	-33.4627	-6	guanine	4FE5
193	P102050597	-213.322	-235.245	-237.966	-4635.49	-4616.45	P102050597	-61.2667	-5	guanine	4FE5
194	P102050597	-212.308	-233.365	-235.942	-4705.27	-4688.87	P102050597	-57.2709	-5	guanine	4FE5
195	P102050597	-185.374	-197.833	-197.193	-2175.92	-2149.21	P102050597	-56.0294	-5	guanine	4FE5
196	P10219034	-270.585	-274.412	-284.948	-2789.47	-2713.8	P10219034	-44.028	-6	guanine	4FE5
197	P10219034	-267.671	-274.171	-278.509	-2588.05	-2520.03	P10219034	-41.8537	-6	guanine	4FE5
198	P10219034	-257.367	-266.191	-269.582	-2259.72	-2188.49	P10219034	-40.4733	-6	guanine	4FE5
199	P103445670	-177.39	-189.596	-191.05	-2264.92	-2468.53	P103445670	-45.9232	-5	guanine	4FE5
200	P103445670	-177.636	-189.562	-191.572	-2278.87	-2481.69	P103445670	-45.8547	-5	guanine	4FE5
201	P103445670	-180.38	-191.958	-194.635	-2270.34	-2457.88	P103445670	-45.7084	-5	guanine	4FE5
202	P103549664	-232.685	-226.233	-226.595	187.81	302.14	P103549664	-53.902	-6	guanine	4FE5
203	P103549664	-234.204	-227.664	-228.96	190.5	304.87	P103549664	-53.8592	-6	guanine	4FE5
