compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
214	P100435734	-141.916	-145.541	-145.698
215	P100435734	-141.168	-147.16	-149.05
216	P100435734	-164.219	-175.374	-174.136
217	P101142557	-258.137	-265.632	-268.412
218	P101142557	-258.503	-269.63	-265.604
219	P101142557	-254.66	-254.086	-251.198
220	P102006731	-148.203	-143.484	-153.763
221	P102006731	-170.277	-161.452	-168.594
222	P102006731	-159.966	-169.903	-162.851
223	P10246164	-292.473	-300.239	-308.367
224	P10246164	-279.849	-279.46	-286.331
225	P10246164	-283.192	-286.097	-293.29
226	P104005258	-305.232	-310.975	-320.459
227	P104005258	-266.8	-277.811	-276.823
228	P104005258	-224.996	-235.905	-234.166
229	P104204898	-250.576	-257.285	-258.786
230	P104204898	-246.509	-252.666	-262.699
231	P104204898	-240.724	-250.67	-261.977
232	P104233216	-241.451	-241.028	-246.17
233	P104233216	-238.165	-241.61	-245.037
234	P104233216	-253.754	-244.893	-251.149
235	P104264482	-317.691	-320.667	-324.447
236	P104264482	-344.196	-352.856	-360.346
237	P104264482	-329.656	-347.745	-345.925
238	P104265094	-419.456	-436.256	-443.831
239	P104265094	-377.79	-384.347	-392.368
240	P104265094	-359.651	-377.342	-376.047
241	P104266550	-373.83	-379.736	-390.336
242	P104266550	-312.609	-319.186	-322.063
243	P104266550	-331.523	-320.147	-333.105
244	P105240519	-132.065	-135.968	-136.617
245	P105240519	-126.052	-136.616	-135.538
246	P105240519	-125.495	-127.585	-126.121
247	P105253462	-260.157	-280.643	-274.332
248	P105253462	-261.472	-282.592	-275.056
249	P105253462	-261.614	-280.644	-274.658
250	P105275957	-337.447	-334.195	-338.614
251	P105275957	-338.774	-338.495	-340.545
252	P105275957	-336.431	-339.913	-339.206
253	P105396114	-225.209	-236.192	-230.66
254	P105396114	-223.263	-221.868	-228.204
255	P105396114	-218.747	-216.616	-221.254
256	P105396118	-214.379	-215.746	-215.565
257	P105396118	-214.985	-223.189	-224.036
258	P105396118	-216.575	-221.796	-224.281
259	P105685708	-199.754	-200.674	-210.734
260	P105685708	-187.228	-184.583	-191.327
261	P105685708	-179.427	-184.869	-188.466
262	P105889995	-159.283	-163.856	-164.098
263	P105889995	-159.936	-164.789	-165.223
264	P105889995	-161.076	-163.831	-163.689
265	P106174882	-215.028	-219.64	-219.427
266	P106174882	-229.204	-239.391	-236.108
267	P106174882	-229.973	-239.781	-235.369
268	P106174887	-205.335	-213.569	-214.948
269	P106174887	-205.451	-212.72	-216.163
270	P106174887	-206.221	-215.331	-215.794
271	P106208527	-237.364	-254.96	-253.559
272	P106208527	-229.765	-238.245	-238.235
273	P106208527	-236.492	-243.222	-249.262
274	P106279701	-97.612	-97.607	-100.834
275	P106279701	-98.356	-98.17	-100.954
276	P106279701	-116.958	-121.463	-117.71
277	P10673291	-217.932	-237.974	-239.965
278	P10673291	-223.851	-243.16	-247.322
279	P10673291	-220.41	-238.054	-241.64
280	P107308575	-102.066	-95.737	-102.273
281	P107308575	-103.791	-98.139	-106.106
282	P107308575	-113.238	-111.623	-110.383
283	P107369325	-265.573	-288.448	-295.319
284	P107369325	-264.48	-286.669	-292.872
285	P107369325	-269.376	-287.894	-294.578
286	P107468390	-132.462	-136.636	-139.813
287	P107468390	-132.812	-137.425	-140.223
288	P107468390	-132.65	-136.336	-139.535
289	P10750371	-217.554	-229.426	-237.028
290	P10750371	-295.157	-305.532	-303.328
291	P10750371	-236.033	-247.003	-244.876
292	P107528152	-255.051	-264.122	-268.396
293	P107528152	-250.047	-263.059	-262.618
294	P107528152	-249.418	-258.127	-259.042
295	P107620754	-223.563	-243.927	-241.645
296	P107620754	-223.498	-243.844	-240.077
297	P107620754	-222.888	-244.421	-241.581
298	P107620881	-149.986	-155.028	-161.199
299	P107620881	-167.413	-180.323	-183.429
300	P107620881	-150.206	-154.633	-160.432
301	P107620884	-156.9	-168.583	-171.721
302	P107620884	-154.329	-162.348	-163.962
303	P107620884	-152.945	-161.425	-164.718
304	P107630784	-104.667	-109.032	-104.815
305	P107630784	-104.037	-108.695	-105.124
306	P107630784	-103.821	-108.475	-104.947
307	P107642906	-196.148	-203.359	-204.456
308	P107642906	-200.64	-223.821	-220.585
309	P107642906	-195.837	-200.677	-201.967
310	P107693753	-127.197	-140.405	-137.02
311	P107693753	-129.498	-140.558	-138.933
312	P107693753	-125.604	-139.3	-136.752
313	P107693990	-186.594	-196.465	-196.557
314	P107693990	-185.923	-197.83	-196.158
315	P107693990	-185.649	-196.243	-196.298
316	P107697775	-158.308	-154.305	-158.667
317	P107697775	-156.988	-155.323	-157.908
318	P107697775	-158.257	-155.089	-157.249
319	P107697926	-155.96	-157.92	-162.969
320	P107697926	-132.078	-129.023	-132.809
321	P107697926	-155.777	-158.438	-162.65
322	P107702353	-208.187	-221.332	-221.014
323	P107702353	-208.217	-221.52	-220.947
324	P107702353	-207.693	-220.232	-220.647
325	P107707257	-165.917	-173.142	-176.48
326	P107707257	-166.043	-174.126	-177.651
327	P107707257	-165.963	-174.211	-177.424
328	P107708149	-196.884	-195.268	-201.092
329	P107708149	-201.967	-199.828	-205.517
330	P107708149	-200.638	-200.559	-204.583
331	P107729959	-103.736	-103.544	-103.357
332	P107729959	-97.159	-103.65	-103.323
333	P107729959	-114.177	-114.673	-111.026
334	P107729978	-132.115	-134.819	-136.699
335	P107729978	-131.593	-133.914	-135.236
336	P107729978	-131.742	-134.59	-135.415
337	P107730143	-195.841	-210.766	-205.0
338	P107730143	-195.979	-211.345	-204.863
339	P107730143	-195.268	-211.388	-204.432
340	P107843279	-174.76	-180.123	-181.162
341	P107843279	-181.084	-182.077	-183.622
342	P107843279	-185.326	-194.322	-196.022
343	P107916246	-116.657	-120.489	-125.285
344	P107916246	-116.385	-120.017	-124.272
345	P107916246	-116.29	-120.889	-125.497
346	P107916911	-185.106	-191.087	-193.675
347	P107916911	-188.138	-195.11	-195.636
348	P107916911	-174.197	-177.36	-180.577
349	P107917869	-187.439	-188.878	-188.944
350	P107917869	-188.934	-190.755	-189.769
351	P107917869	-186.656	-188.918	-188.637
352	P107994346	-184.355	-193.638	-196.682
353	P107994346	-189.956	-189.807	-193.158
354	P107994346	-166.96	-169.621	-173.995
355	P108003326	-166.309	-170.078	-169.275
356	P108003326	-169.525	-170.165	-169.293
357	P108003326	-188.946	-193.402	-198.228
358	P108003361	-204.106	-218.0	-213.694
359	P108003361	-201.56	-215.315	-210.78
360	P108003361	-202.822	-217.295	-214.092
361	P108097140	-266.053	-276.279	-281.324
362	P108097140	-236.815	-255.316	-254.94
363	P108097140	-237.609	-255.526	-253.995
364	P108097165	-203.217	-212.831	-212.575
365	P108097165	-235.436	-266.027	-259.374
366	P108097165	-216.908	-237.505	-235.114
367	P108105045	-173.629	-188.222	-184.245
368	P108105045	-173.966	-186.917	-184.168
369	P108105045	-175.604	-192.494	-190.654
370	P108122515	-188.139	-185.879	-192.556
371	P108122515	-194.696	-193.617	-198.224
372	P108122515	-188.283	-190.108	-190.625
373	P108277988	-228.046	-236.848	-240.73
374	P108277988	-228.412	-237.785	-239.835
375	P108277988	-224.367	-233.104	-236.784
376	P108378422	-284.543	-298.025	-305.844
377	P108378422	-289.406	-299.238	-311.556
378	P108378422	-296.621	-309.809	-319.525
379	P108388569	-278.33	-293.875	-303.062
380	P108388569	-286.987	-301.524	-308.134
381	P108388569	-283.621	-298.872	-301.767
382	P108567937	-77.171	-79.806	-89.937
383	P108567937	-78.028	-82.225	-91.94
384	P108567937	-153.828	-176.985	-181.828
385	P108598432	-116.095	-120.397	-117.722
386	P108598432	-126.276	-121.516	-130.279
387	P108598432	-113.844	-120.204	-122.513
388	P108645364	-160.393	-171.199	-170.239
389	P108645364	-159.098	-170.6	-169.4
390	P108645364	-159.708	-168.616	-167.803
391	P108835937	-190.76	-208.932	-206.479
392	P108835937	-157.394	-173.478	-170.049
393	P108835937	-204.922	-220.648	-224.406
394	P108835938	-160.454	-172.225	-171.159
395	P108835938	-199.098	-218.732	-225.829
396	P108835938	-199.399	-218.311	-224.892
397	P108849754	-188.112	-200.298	-195.312
398	P108849754	-187.26	-199.914	-195.252
399	P108849754	-187.697	-200.291	-195.449
400	P108873072	-141.136	-151.657	-152.213
401	P108873072	-142.757	-152.174	-155.811
402	P108873072	-143.073	-150.093	-155.227
403	P108880371	-133.286	-138.991	-140.239
404	P108880371	-132.304	-138.006	-138.826
405	P108880371	-132.119	-138.456	-138.239
406	P109008739	-175.651	-171.876	-177.499
407	P109008739	-199.605	-192.852	-195.223
408	P109008739	-175.912	-172.422	-177.638
409	P109016262	-188.485	-195.675	-195.146
410	P109016262	-184.525	-189.051	-191.315
411	P109016262	-207.548	-204.192	-210.716
412	P109016272	-184.704	-183.412	-186.194
413	P109016272	-184.742	-182.817	-187.391
414	P109016272	-186.286	-186.904	-190.893
415	P109028091	-339.061	-346.73	-341.057
416	P109028091	-283.097	-289.052	-286.24
417	P109028091	-302.882	-305.551	-300.808
418	P109028525	-321.736	-327.228	-332.58
419	P109028525	-331.929	-341.279	-342.87
420	P109028525	-333.127	-348.586	-351.439
421	P109035732	-425.336	-439.302	-451.891
422	P109035732	-399.65	-415.936	-425.775
423	P109035732	-337.882	-362.684	-369.694
424	P109074726	-273.936	-273.216	-278.481
425	P109074726	-236.381	-232.278	-244.274
426	P109074726	-240.758	-240.807	-252.332
427	P109078188	-273.021	-288.848	-280.977
428	P109078188	-278.884	-276.443	-280.599
429	P109078188	-278.235	-289.199	-292.68
430	P109096330	-305.733	-309.854	-308.091
431	P109096330	-292.719	-294.702	-289.95
432	P109096330	-347.225	-342.682	-356.694
433	P109216694	-135.798	-136.078	-137.414
434	P109216694	-129.5	-133.002	-137.507
435	P109216694	-140.883	-142.169	-141.466
436	P109288769	-214.922	-228.503	-226.188
437	P109288769	-199.393	-222.271	-215.575
438	P109288769	-197.21	-213.026	-213.44
439	P109291663	-163.528	-167.102	-171.872
440	P109291663	-146.987	-153.013	-156.948
441	P109291663	-152.843	-163.865	-160.656
442	P109300033	-240.892	-243.582	-251.995
443	P109300033	-192.641	-187.745	-196.947
444	P109300033	-168.07	-172.421	-172.054
445	P109306990	-137.573	-138.088	-140.64
446	P109306990	-138.136	-137.198	-140.461
447	P109306990	-139.659	-135.737	-138.544
448	P109342622	-146.527	-152.196	-150.504
449	P109342622	-148.877	-153.272	-152.134
450	P109342622	-148.642	-153.689	-151.597
451	P109346611	-64.328	-64.16	-71.396
452	P109346611	-66.979	-65.647	-72.274
453	P109346611	-66.155	-65.734	-71.453
454	P109365157	-274.805	-294.863	-300.956
455	P109365157	-274.953	-295.063	-300.483
456	P109365157	-275.114	-294.319	-300.418
457	P109405238	-118.008	-126.913	-123.279
458	P109405238	-117.426	-125.049	-122.351
459	P109405238	-118.309	-126.37	-123.12
460	P109413481	-157.05	-166.005	-157.292
461	P109413481	-168.498	-169.802	-167.74
462	P109413481	-168.486	-170.85	-167.278
463	P109488982	-211.599	-224.057	-226.246
464	P109488982	-209.915	-222.08	-224.022
465	P109488982	-212.375	-228.391	-230.065
466	P109524007	-170.33	-174.838	-177.15
467	P109524007	-171.251	-174.895	-178.192
468	P109524007	-170.097	-165.034	-172.216
469	P109525104	-152.534	-162.573	-160.318
470	P109525104	-152.988	-163.049	-162.177
471	P109525104	-153.797	-164.262	-162.484
472	P109557588	-149.059	-149.497	-150.915
473	P109557588	-136.332	-138.33	-142.459
474	P109557588	-149.527	-151.771	-150.483
475	P109600692	-162.767	-175.58	-171.594
476	P109600692	-166.084	-175.592	-171.056
477	P109600692	-161.223	-173.278	-169.689
478	P109602731	-195.748	-207.244	-208.499
479	P109602731	-195.704	-206.482	-206.471
480	P109602731	-196.84	-207.436	-207.713
481	P109615814	-163.222	-159.128	-168.675
482	P109615814	-178.72	-179.296	-185.41
483	P109615814	-178.779	-181.251	-188.81
484	P109800978	-198.279	-200.969	-202.465
485	P109800978	-198.117	-199.095	-200.673
486	P109800978	-199.233	-201.355	-202.776
487	P109801753	-184.322	-185.922	-187.4
488	P109801753	-184.409	-191.857	-195.552
489	P109801753	-180.752	-189.768	-195.461
490	P110017389	-186.915	-189.997	-189.672
491	P110017389	-191.893	-191.023	-197.632
492	P110017389	-214.699	-217.132	-223.336
493	P110077761	-149.1	-148.628	-154.436
494	P110077761	-150.568	-151.498	-157.683
