compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
180	P102003146	-216.054	-221.92	-227.035	-1135.18	-1095.81	P102003146	-52.0072	-6	guanineC74U	2XNW
181	P102016704	-206.686	-211.346	-215.116	-249.61	-218.32	P102016704	-53.898	-6	guanineC74U	2XNW
182	P102016704	-195.139	-198.229	-201.393	-263.63	-233.91	P102016704	-52.4627	-5	guanineC74U	2XNW
183	P102016704	-193.229	-194.346	-201.603	-245.89	-218.86	P102016704	-50.6002	-5	guanineC74U	2XNW
184	P105265063	-143.81	-149.61	-147.643	-66.08	-51.49	P105265063	-49.487	-5	guanineC74U	2XNW
185	P105265063	-152.502	-156.59	-150.559	-227.98	-225.44	P105265063	-48.1539	-5	guanineC74U	2XNW
186	P105265063	-156.803	-153.884	-157.94	180.5	204.53	P105265063	-47.9788	-5	guanineC74U	2XNW
187	P106135150	-241.579	-244.286	-248.293	-1856.28	-1902.09	P106135150	-58.7485	-5	guanineC74U	2XNW
188	P106135150	-299.207	-309.427	-318.472	-2043.61	-2109.16	P106135150	-58.1368	-6	guanineC74U	2XNW
189	P106135150	-269.921	-285.026	-291.212	-2067.25	-2137.66	P106135150	-57.796	-6	guanineC74U	2XNW
190	P10674555	-129.639	-133.22	-133.648	-1062.78	-1071.15	P10674555	-46.0893	-5	guanineC74U	2XNW
191	P10674555	-130.395	-134.07	-134.245	-1054.69	-1061.22	P10674555	-45.628	-5	guanineC74U	2XNW
192	P10674555	-130.224	-134.78	-134.948	-1054.69	-1061.22	P10674555	-44.6065	-5	guanineC74U	2XNW
193	P107050635	-243.877	-247.289	-249.76	-563.2	-487.53	P107050635	-52.9722	-5	guanineC74U	2XNW
194	P107050635	-244.115	-245.685	-248.473	-535.2	-458.81	P107050635	-52.8202	-5	guanineC74U	2XNW
195	P107050635	-243.676	-246.059	-248.429	-554.37	-477.66	P107050635	-52.8104	-5	guanineC74U	2XNW
196	P107204890	-239.978	-249.32	-251.442	-999.47	-959.94	P107204890	-57.657	-5	guanineC74U	2XNW
197	P107204890	-240.352	-249.157	-251.354	-999.47	-959.94	P107204890	-57.5306	-5	guanineC74U	2XNW
198	P107204890	-235.545	-244.04	-244.989	-977.47	-938.89	P107204890	-57.5234	-5	guanineC74U	2XNW
199	P107204897	-270.769	-283.47	-287.812	-1212.16	-1164.84	P107204897	-56.156	-5	guanineC74U	2XNW
200	P107204897	-274.401	-284.296	-286.852	-1228.41	-1178.75	P107204897	-55.905	-5	guanineC74U	2XNW
201	P107204897	-265.726	-272.682	-274.409	-1225.33	-1173.23	P107204897	-53.4817	-5	guanineC74U	2XNW
202	P107221164	-117.322	-118.225	-117.901	-27.75	-30.72	P107221164	-54.6253	-5	guanineC74U	2XNW
203	P107221164	-114.216	-116.725	-116.902	9.44	3.71	P107221164	-53.7822	-5	guanineC74U	2XNW
204	P107221164	-118.406	-119.873	-119.545	-21.29	-27.65	P107221164	-53.4413	-5	guanineC74U	2XNW
205	P107223300	-273.574	-288.633	-288.544	-608.72	-532.8	P107223300	-57.1594	-6	guanineC74U	2XNW
206	P107223300	-248.874	-252.314	-245.289	-555.7	-485.49	P107223300	-56.0328	-6	guanineC74U	2XNW
207	P107223300	-251.107	-255.462	-248.058	-580.95	-507.99	P107223300	-55.8552	-6	guanineC74U	2XNW
208	P107223394	-243.873	-250.416	-251.53	-151.27	-113.16	P107223394	-52.8345	-6	guanineC74U	2XNW
209	P107223394	-243.563	-248.463	-251.545	-183.35	-144.75	P107223394	-52.5825	-5	guanineC74U	2XNW
210	P107223394	-263.681	-267.736	-270.759	-553.97	-488.6	P107223394	-50.431	-6	guanineC74U	2XNW
211	P107223398	-167.393	-168.348	-168.981	-193.47	-173.35	P107223398	-52.2112	-5	guanineC74U	2XNW
212	P107223398	-262.072	-265.476	-269.053	-1058.94	-997.34	P107223398	-50.0659	-6	guanineC74U	2XNW
213	P107223398	-251.502	-250.375	-249.048	-943.94	-897.42	P107223398	-50.0627	-6	guanineC74U	2XNW
214	P107413871	-188.132	-184.153	-190.477	-1277.7	-1172.98	P107413871	-46.4427	-6	guanineC74U	2XNW
215	P107413871	-185.743	-188.998	-191.532	-1307.83	-1203.72	P107413871	-45.3965	-6	guanineC74U	2XNW
216	P107413871	-183.825	-188.342	-191.615	-1313.84	-1207.66	P107413871	-44.9412	-6	guanineC74U	2XNW
217	P107706437	-178.229	-184.189	-184.759	-110.56	-88.7	P107706437	-38.3799	-5	guanineC74U	2XNW
218	P107706437	-178.548	-184.595	-190.426	12.29	18.16	P107706437	-38.0007	-5	guanineC74U	2XNW
219	P107706437	-146.617	-146.802	-146.805	-232.03	-239.74	P107706437	-37.7253	-5	guanineC74U	2XNW
220	P107795502	-139.249	-141.682	-143.144	-790.04	-864.92	P107795502	-48.7082	-5	guanineC74U	2XNW
221	P107795502	-140.229	-142.331	-142.668	-758.52	-833.71	P107795502	-48.0502	-5	guanineC74U	2XNW
222	P107795502	-169.436	-177.398	-175.821	-617.3	-712.21	P107795502	-47.7971	-5	guanineC74U	2XNW
223	P107841303	-187.268	-192.909	-197.964	-978.92	-915.26	P107841303	-47.1151	-6	guanineC74U	2XNW
224	P107841303	-193.592	-212.467	-213.425	-1155.35	-1077.09	P107841303	-46.4327	-6	guanineC74U	2XNW
225	P107841303	-196.378	-220.636	-219.258	-1171.96	-1092.42	P107841303	-46.3162	-6	guanineC74U	2XNW
