compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
618	P130758194	-286.113	-294.664	-290.715
619	P130758254	-148.986	-150.837	-154.29
620	P130758254	-216.187	-224.275	-225.081
621	P130758254	-151.982	-150.606	-157.414
622	P130758628	-280.25	-289.835	-291.455
623	P130758628	-239.06	-228.094	-234.441
624	P130758628	-247.745	-255.178	-254.766
625	P130758918	-244.08	-253.17	-251.824
626	P130758918	-250.607	-253.888	-253.489
627	P130758918	-245.871	-252.803	-252.775
628	P130840497	-130.548	-142.034	-140.188
629	P130840497	-209.939	-232.916	-241.998
630	P130840497	-211.115	-235.288	-242.213
631	P130906004	-215.454	-221.087	-220.429
632	P130906004	-237.715	-248.597	-246.841
633	P130906004	-238.368	-248.877	-247.047
634	P130925310	-130.276	-139.301	-143.821
635	P130925310	-134.339	-147.411	-152.971
636	P130925310	-136.349	-147.63	-154.02
637	P131011953	-236.119	-254.883	-261.257
638	P131011953	-234.454	-240.799	-250.986
639	P131011953	-238.947	-253.688	-259.756
640	P131020869	-236.496	-239.238	-244.926
641	P131020869	-237.674	-241.392	-244.426
642	P131020869	-237.942	-242.601	-245.479
643	P131108494	-250.849	-265.851	-266.415
644	P131108494	-244.323	-263.397	-266.568
645	P131108494	-249.586	-265.277	-265.237
646	P131109156	-119.152	-120.029	-117.755
647	P131109156	-119.318	-119.896	-117.853
648	P131109156	-117.043	-117.678	-115.9
649	P131111830	-275.876	-277.173	-280.37
650	P131111830	-277.789	-277.498	-284.195
651	P131111830	-242.681	-239.619	-243.361
652	P131124068	-193.443	-191.641	-194.229
653	P131124068	-192.396	-197.749	-200.066
654	P131124068	-233.238	-247.777	-245.438
655	P131155109	-148.856	-155.549	-155.917
656	P131155109	-148.026	-155.388	-156.638
657	P131155109	-149.759	-160.035	-159.868
658	P131208083	-243.971	-253.882	-253.874
659	P131208083	-244.398	-254.003	-254.275
660	P131208083	-242.077	-248.325	-251.488
661	P131354042	-280.16	-295.138	-309.244
662	P131354042	-350.621	-376.769	-378.772
663	P131354042	-331.022	-353.094	-357.976
664	P131360193	-172.073	-175.162	-180.04
665	P131360193	-171.365	-174.653	-179.137
666	P131360193	-170.184	-172.551	-177.426
667	P131496113	-235.839	-243.067	-241.689
668	P131496113	-235.602	-243.042	-242.841
669	P131496113	-239.746	-245.199	-245.009
670	P131497749	-98.568	-100.617	-97.16
671	P131497749	-111.667	-118.804	-120.224
672	P131497749	-103.366	-114.113	-108.73
673	P131778621	-161.095	-165.418	-167.841
674	P131778621	-163.672	-167.629	-172.143
675	P131778621	-258.893	-266.987	-276.343
676	P131804439	-132.075	-131.212	-132.197
677	P131804439	-131.888	-131.796	-132.308
678	P131804439	-265.312	-292.224	-294.697
679	P131823249	-248.029	-261.766	-260.959
680	P131823249	-248.564	-263.869	-263.58
681	P131823249	-252.246	-266.899	-267.687
682	P131946608	-311.291	-327.23	-336.683
683	P131946608	-303.445	-321.31	-326.238
684	P131946608	-260.313	-278.188	-278.473
685	P131983570	-191.939	-203.878	-203.681
686	P131983570	-170.078	-179.629	-182.397
687	P131983570	-167.696	-183.198	-188.094
688	P132027675	-200.804	-203.541	-205.332
689	P132027675	-204.225	-206.617	-209.056
690	P132027675	-202.387	-203.844	-206.564
691	P132042547	-140.931	-141.787	-149.235
692	P132042547	-118.064	-126.243	-127.991
693	P132042547	-144.531	-147.052	-152.564
694	P132109487	-233.97	-250.747	-253.546
695	P132109487	-235.992	-253.458	-255.969
696	P132109487	-234.031	-250.391	-253.547
697	P132135959	-146.33	-156.42	-154.933
698	P132135959	-145.025	-155.69	-153.547
699	P132135959	-145.151	-155.807	-153.481
700	P132138236	-183.012	-190.255	-193.535
701	P132138236	-189.461	-188.529	-194.571
702	P132138236	-218.485	-230.759	-236.286
703	P132163045	-162.487	-170.911	-168.0
704	P132163045	-166.759	-172.876	-169.749
705	P132163045	-172.843	-177.185	-176.747
706	P132804236	-147.48	-164.497	-164.761
707	P132804236	-148.271	-163.222	-165.755
708	P132804236	-116.527	-122.379	-128.561
709	P132826014	-251.824	-268.296	-269.72
710	P132826014	-166.679	-167.81	-168.263
711	P132826014	-252.454	-271.03	-271.418
712	P132860840	-199.296	-191.547	-193.542
713	P132860840	-198.241	-191.546	-192.042
714	P132860840	-200.02	-193.272	-194.264
715	P133002826	-129.939	-134.767	-137.777
716	P133002826	-131.599	-138.05	-146.137
717	P133002826	-131.15	-135.725	-139.232
718	P133037024	-250.196	-262.055	-266.433
719	P133037024	-246.14	-258.351	-261.933
720	P133037024	-250.304	-261.528	-265.574
721	P133038340	-215.124	-219.029	-221.665
722	P133038340	-214.929	-217.668	-220.573
723	P133038340	-214.927	-216.114	-219.98
724	P133040840	-187.478	-195.204	-194.803
725	P133040840	-128.569	-131.179	-128.883
726	P133040840	-165.036	-171.955	-172.272
727	P133150228	-211.382	-209.908	-209.302
728	P133150228	-150.227	-151.402	-152.934
729	P133150228	-145.179	-157.911	-157.129
730	P133254749	-84.375	-88.556	-94.786
731	P133254749	-84.2	-88.123	-93.389
732	P133254749	-84.622	-88.859	-94.501
733	P133318823	-217.766	-233.78	-240.672
734	P133318823	-201.172	-219.036	-218.973
735	P133318823	-214.201	-218.647	-223.229
736	P133354581	-386.989	-396.979	-397.57
737	P133354581	-406.053	-422.253	-428.764
738	P133354581	-414.411	-432.211	-436.268
739	P133458860	-203.613	-211.887	-214.497
740	P133458860	-227.13	-233.967	-239.976
741	P133458860	-237.762	-245.521	-251.695
742	P133459265	-177.352	-187.99	-181.771
743	P133459265	-175.331	-185.718	-180.466
744	P133459265	-200.545	-212.88	-216.321
745	P133532325	-126.037	-126.978	-125.445
746	P133532325	-168.769	-169.184	-174.918
747	P133532325	-272.682	-296.172	-302.146
748	P133628255	-171.162	-173.854	-174.806
749	P133628255	-170.975	-174.955	-174.205
750	P133628255	-169.668	-176.265	-175.077
751	P133629558	-224.113	-228.668	-232.951
752	P133629558	-222.57	-228.262	-233.085
753	P133629558	-223.061	-227.23	-232.275
754	P133632959	-264.296	-264.992	-268.873
755	P133632959	-266.162	-280.289	-280.615
756	P133632959	-263.37	-266.398	-269.934
757	P133639103	-234.497	-243.554	-240.943
758	P133639103	-233.758	-243.457	-240.993
759	P133639103	-233.02	-243.009	-240.148
760	P133650431	-191.76	-195.436	-197.518
761	P133650431	-198.427	-199.186	-205.531
762	P133650431	-199.107	-200.053	-206.214
763	P133654346	-204.896	-215.584	-220.543
764	P133654346	-204.807	-214.728	-220.02
765	P133654346	-205.277	-215.654	-221.396
766	P133655145	-176.906	-176.254	-169.615
767	P133655145	-171.519	-174.564	-173.832
768	P133655145	-270.71	-274.818	-270.59
769	P133698321	-301.39	-313.692	-314.019
770	P133698321	-300.413	-312.676	-313.912
771	P133698321	-298.965	-311.209	-310.764
772	P133904385	-251.083	-258.896	-262.95
773	P133904385	-250.623	-257.905	-261.566
774	P133904385	-251.483	-259.802	-262.695
775	P134000812	-272.709	-271.565	-278.003
776	P134000812	-241.128	-246.044	-245.849
777	P134000812	-272.799	-272.665	-280.267
778	P134008389	-176.613	-186.855	-186.605
779	P134008389	-281.383	-282.62	-289.921
780	P134008389	-280.619	-281.571	-288.526
781	P134034690	-199.944	-205.514	-202.352
782	P134034690	-196.143	-200.038	-201.946
783	P134034690	-221.866	-229.288	-230.243
784	P134036746	-168.58	-169.613	-172.106
785	P134036746	-168.423	-170.095	-169.232
786	P134036746	-166.989	-169.081	-171.487
787	P134324831	-228.487	-243.696	-247.468
788	P134324831	-229.093	-243.947	-249.318
789	P134324831	-228.74	-245.089	-249.051
790	P134347742	-183.246	-186.312	-189.096
791	P134347742	-183.261	-186.021	-189.343
792	P134347742	-120.24	-118.71	-120.154
793	P134404040	-269.415	-287.352	-287.845
794	P134404040	-210.534	-201.241	-214.968
795	P134404040	-210.152	-208.539	-217.01
796	P134447743	-220.227	-218.178	-223.041
797	P134447743	-220.904	-222.06	-227.337
798	P134447743	-214.835	-210.729	-218.525
799	P134479433	-225.586	-227.881	-236.014
800	P134479433	-312.302	-317.027	-311.968
801	P134479433	-313.92	-317.22	-312.982
802	P134583625	-118.3	-123.035	-122.528
803	P134583625	-136.499	-143.49	-142.474
804	P134583625	-182.43	-183.783	-191.184
805	P134585342	-189.534	-191.922	-187.19
806	P134585342	-192.471	-188.654	-186.821
807	P134585342	-187.259	-185.485	-187.424
808	P134624207	-203.31	-217.621	-217.71
809	P134624207	-203.347	-217.207	-217.126
810	P134624207	-202.064	-216.176	-216.726
811	P134626647	-91.56	-100.739	-95.534
812	P134626647	-106.56	-121.33	-118.3
813	P134626647	-108.944	-120.965	-116.162
814	P134630541	-144.492	-139.488	-139.1
815	P134630541	-146.649	-144.242	-144.336
816	P134630541	-165.33	-165.166	-168.535
817	P134681594	-160.913	-167.037	-169.436
818	P134681594	-149.359	-153.764	-154.295
819	P134681594	-247.165	-252.419	-258.167
820	P134782082	-279.677	-300.269	-299.447
821	P134782082	-276.609	-296.095	-295.87
822	P134782082	-278.783	-296.47	-297.889
823	P134782596	-164.861	-167.967	-169.912
824	P134782596	-169.968	-171.869	-175.095
825	P134782596	-170.681	-174.424	-176.824
826	P134788083	-310.73	-330.11	-329.711
827	P134788083	-307.95	-327.208	-325.555
828	P134788083	-342.607	-359.711	-369.328
829	P134788115	-285.878	-304.989	-308.405
830	P134788115	-286.803	-303.661	-307.942
831	P134788115	-288.168	-303.73	-308.365
832	P134788120	-284.802	-291.605	-300.534
833	P134788120	-283.573	-293.523	-302.381
834	P134788120	-296.795	-303.349	-311.727
835	P134788150	-246.517	-239.526	-240.401
836	P134788150	-260.343	-270.973	-276.791
837	P134788150	-159.092	-164.954	-163.25
838	P134793200	-150.082	-153.635	-156.588
839	P134793200	-211.304	-213.8	-220.544
840	P134793200	-220.033	-225.56	-228.798
841	P134793215	-150.558	-149.055	-151.723
842	P134793215	-150.088	-150.892	-152.861
843	P134793215	-271.369	-278.239	-287.066
844	P134833253	-152.725	-155.091	-157.313
845	P134833253	-152.714	-154.748	-157.978
846	P134833253	-151.027	-154.268	-156.803
847	P134835625	-324.848	-355.594	-357.622
848	P134835625	-339.278	-364.087	-367.58
849	P134835625	-339.501	-366.795	-368.988
850	P134835631	-336.169	-369.99	-369.047
851	P134835631	-337.926	-368.949	-371.468
852	P134835631	-335.562	-367.651	-370.242
853	P134836619	-242.722	-237.825	-239.342
854	P134836619	-245.105	-240.77	-244.158
855	P134836619	-244.361	-241.396	-245.357
856	P134854610	-122.843	-129.638	-126.14
857	P134854610	-303.07	-319.239	-324.774
858	P134854610	-128.781	-134.104	-132.151
859	P135065909	-260.187	-276.097	-270.702
860	P135065909	-226.972	-235.429	-230.43
861	P135065909	-233.595	-239.642	-237.938
862	P135102263	-203.846	-209.341	-212.336
863	P135102263	-198.774	-202.229	-205.898
864	P135102263	-203.512	-208.206	-211.779
865	P135102334	-200.681	-207.266	-208.519
866	P135102334	-199.719	-206.499	-207.656
867	P135102334	-198.406	-206.284	-203.833
868	P135182980	-253.02	-255.514	-255.09
869	P135182980	-251.502	-253.476	-253.234
870	P135182980	-254.424	-255.291	-255.308
871	P135291106	-255.374	-257.102	-265.979
872	P135291106	-254.946	-251.006	-262.632
873	P135291106	-255.618	-254.503	-261.291
874	P135292894	-299.019	-304.751	-312.632
875	P135292894	-295.73	-308.544	-312.497
876	P135292894	-297.375	-309.702	-310.76
877	P135350215	-335.587	-349.648	-359.371
878	P135350215	-335.394	-347.931	-359.583
879	P135350215	-338.485	-352.137	-361.826
880	P135350428	-205.58	-205.805	-210.819
881	P135350428	-206.442	-205.944	-211.218
882	P135350428	-219.36	-221.082	-228.128
883	P135401153	-295.006	-298.051	-299.181
884	P135401153	-296.653	-299.618	-303.887
885	P135401153	-297.24	-301.637	-298.925
886	P135412741	-166.254	-178.403	-170.974
887	P135412741	-164.03	-177.16	-171.711
888	P135412741	-168.423	-177.977	-172.495
889	P135417456	-142.765	-140.705	-142.094
890	P135417456	-144.453	-146.61	-146.556
891	P135417456	-162.524	-163.474	-167.423
892	P135418353	-190.174	-205.14	-205.86
893	P135418353	-190.211	-204.493	-207.118
894	P135418353	-190.535	-204.88	-206.506
895	P135575584	-142.309	-141.376	-146.6
896	P135575584	-137.516	-139.337	-142.95
897	P135575584	-142.251	-142.863	-146.493
898	P135615954	-169.678	-172.844	-175.662
899	P135615954	-172.109	-172.663	-176.552
900	P135615954	-169.357	-171.609	-176.222
901	P135620438	-149.9	-149.759	-150.691
902	P135620438	-149.322	-148.223	-146.554
903	P135620438	-144.298	-149.854	-148.907
904	P135624717	-236.878	-258.519	-256.48
905	P135624717	-238.084	-258.427	-257.022
906	P135624717	-238.554	-259.44	-259.046
907	P135624827	-250.525	-268.107	-266.517
908	P135624827	-251.78	-270.852	-272.57
909	P135624827	-220.838	-232.485	-231.304
910	P135656881	-248.633	-241.44	-239.203
911	P135656881	-240.181	-237.851	-234.555
912	P135656881	-240.711	-237.42	-234.683
913	P135798918	-244.551	-262.493	-267.362
914	P135798918	-244.005	-263.028	-267.604
915	P135798918	-243.791	-261.966	-266.904
916	P135818490	-269.857	-284.794	-294.389
917	P135818490	-270.772	-285.675	-296.435
918	P135818490	-281.788	-285.962	-287.487
919	P135883937	-214.737	-222.723	-223.509
920	P135883937	-213.902	-222.431	-223.691
921	P135883937	-148.805	-155.931	-151.737
922	P135889484	-236.288	-253.285	-261.85
923	P135889484	-243.589	-239.524	-251.004
924	P135889484	-242.142	-239.625	-249.742
925	P135892071	-309.681	-323.831	-328.51
926	P135892071	-306.332	-319.446	-324.165
927	P135892071	-195.315	-203.498	-205.152
928	P135898225	-152.012	-151.173	-152.393
929	P135898225	-158.491	-155.86	-158.427
930	P135898225	-146.273	-146.246	-148.926
931	P135898226	-123.505	-123.335	-125.975
932	P135898226	-125.947	-127.031	-126.695
933	P135898226	-207.694	-213.342	-216.488
934	P135963168	-216.122	-219.658	-214.457
935	P135963168	-215.36	-217.364	-213.323
936	P135963168	-216.937	-218.054	-215.063
937	P135966022	-210.677	-209.413	-212.87
938	P135966022	-207.753	-203.835	-208.724
939	P135966022	-207.25	-202.959	-208.533
940	P135988518	-168.736	-168.434	-172.315
941	P135988518	-166.866	-165.793	-162.727
942	P135988518	-178.808	-189.417	-190.504
943	P135988647	-143.054	-150.732	-153.977
944	P135988647	-148.386	-151.019	-154.095
945	P135988647	-160.487	-159.488	-169.341
946	P136022669	-239.251	-245.651	-249.069
947	P136022669	-247.533	-258.103	-258.271
948	P136022669	-238.289	-245.894	-248.986
949	P136023713	-175.857	-173.049	-177.756
950	P136023713	-176.803	-174.157	-179.236
951	P136023713	-209.595	-209.685	-209.722
952	P136054583	-264.985	-273.27	-279.724
953	P136054583	-266.729	-275.231	-281.981
954	P136054583	-261.771	-272.211	-275.164
955	P136057066	-168.57	-169.968	-170.353
956	P136057066	-204.623	-208.175	-211.876
957	P136057066	-170.176	-171.325	-175.996
958	P136068065	-171.6	-179.605	-174.886
959	P136068065	-176.389	-178.392	-175.608
960	P136068065	-175.47	-177.113	-173.905
961	P136083338	-224.713	-223.946	-232.655
962	P136083338	-195.258	-196.97	-197.758
963	P136083338	-202.4	-202.986	-205.061
964	P136083380	-233.78	-250.375	-252.731
965	P136083380	-258.457	-265.803	-273.8
966	P136083380	-257.6	-264.095	-272.578
967	P136091755	-200.761	-216.132	-214.248
968	P136091755	-199.842	-211.158	-209.14
969	P136091755	-201.06	-216.103	-214.06
970	P136092577	-187.049	-195.442	-198.361
971	P136092577	-188.636	-196.49	-201.774
972	P136092577	-189.811	-200.62	-204.637
973	P136161320	-233.807	-239.862	-242.07
974	P136161320	-238.182	-241.167	-241.98
975	P136161320	-236.86	-240.668	-241.623
976	P136161661	-279.944	-289.5	-297.182
977	P136161661	-279.913	-289.295	-296.874
978	P136161661	-278.795	-288.187	-296.275
979	P136171938	-311.621	-322.931	-330.686
980	P136171938	-313.925	-325.674	-332.949
981	P136171938	-311.16	-322.879	-330.6
982	P136172070	-267.079	-265.899	-276.889
983	P136172070	-183.587	-192.291	-196.616
984	P136172070	-266.231	-267.558	-276.961
985	P136186867	-211.482	-210.857	-210.183
986	P136186867	-212.489	-212.841	-211.244
987	P136186867	-161.45	-157.913	-155.93
988	P136187016	-194.61	-201.5	-201.984
989	P136187016	-193.244	-201.141	-201.188
990	P136187016	-191.739	-201.802	-201.379
991	P136187216	-181.788	-185.842	-195.393
992	P136187216	-152.868	-154.033	-153.665
993	P136187216	-177.971	-186.019	-194.712
994	P136208361	-157.812	-162.495	-160.013
995	P136208361	-168.832	-173.511	-169.347
996	P136208361	-204.55	-199.52	-206.258
997	P136208417	-263.267	-272.838	-279.515
998	P136208417	-262.329	-273.136	-280.522
999	P136208417	-261.337	-271.916	-279.513
1000	P136208427	-266.573	-286.113	-291.661
1001	P136208427	-149.414	-152.131	-158.063
1002	P136208427	-257.157	-271.424	-276.774
1003	P136208555	-281.151	-294.245	-298.255
1004	P136208555	-281.079	-294.611	-298.522
1005	P136208555	-281.249	-294.649	-298.348
1006	P136209777	-146.157	-152.243	-151.293
1007	P136209777	-146.614	-152.167	-150.784
1008	P136209777	-146.096	-152.455	-150.684
1009	P136213490	-153.918	-154.463	-150.833
1010	P136213490	-154.033	-155.325	-151.151
1011	P136213490	-161.391	-161.673	-163.173
1012	P136234683	-227.58	-246.405	-238.943
1013	P136234683	-227.995	-244.341	-235.353
1014	P136234683	-227.085	-244.627	-235.144
1015	P136262073	-358.465	-388.984	-395.887
1016	P136262073	-358.633	-389.751	-397.129
1017	P136262073	-356.367	-389.858	-395.816
1018	P136542944	-251.147	-260.153	-261.172
1019	P136542944	-247.566	-260.787	-265.747
1020	P136542944	-238.79	-231.936	-229.657
1021	P136604819	-227.852	-225.538	-231.21
1022	P136604819	-223.686	-221.075	-223.402
1023	P136604819	-225.464	-224.729	-226.692
1024	P136629892	-241.386	-250.196	-252.496
1025	P136629892	-243.571	-257.811	-262.813
1026	P136629892	-217.885	-212.249	-216.876
1027	P136644224	-196.155	-203.27	-204.527
1028	P136644224	-196.904	-204.899	-204.906
1029	P136644224	-186.68	-185.831	-191.915
1030	P136697030	-185.518	-191.438	-190.373
1031	P136697030	-193.714	-203.324	-200.632
1032	P136697030	-185.953	-192.539	-190.266
1033	P136787928	-269.679	-296.379	-302.29
1034	P136787928	-271.934	-297.317	-304.035
1035	P136787928	-277.012	-302.374	-307.492
1036	P136896931	-275.362	-288.101	-286.324
1037	P136896931	-275.953	-288.989	-286.625
1038	P136896931	-275.519	-287.771	-285.923
1039	P136967782	-155.365	-175.366	-178.417
1040	P136967782	-159.283	-178.518	-182.662
1041	P136967782	-166.715	-192.057	-191.325
1042	P136997269	-141.819	-143.826	-145.837
1043	P136997269	-142.073	-145.449	-146.353
1044	P136997269	-177.899	-184.322	-185.301
1045	P137001643	-302.878	-319.485	-330.694
1046	P137001643	-302.451	-319.001	-330.511
1047	P137001643	-303.098	-318.54	-330.169
1048	P137032418	-185.919	-187.08	-189.261
1049	P137032418	-182.211	-183.859	-182.415
1050	P137032418	-181.531	-183.28	-185.552
1051	P137105776	-94.666	-103.739	-103.558
1052	P137105776	-260.033	-283.593	-284.975
1053	P137105776	-228.985	-236.686	-247.721
1054	P137105958	-202.862	-214.982	-215.42
1055	P137105958	-203.229	-214.184	-216.171
1056	P137105958	-203.85	-214.968	-217.945
1057	P137146074	-287.962	-296.919	-310.616
1058	P137146074	-285.841	-288.066	-300.077
1059	P137146074	-263.654	-264.036	-276.642
1060	P137288057	-200.529	-202.617	-203.531
1061	P137288057	-200.069	-200.705	-204.656
1062	P137288057	-199.502	-196.413	-204.516
1063	P137306248	-158.331	-157.217	-161.057
1064	P137306248	-157.864	-157.242	-162.213
1065	P137306248	-158.317	-157.093	-161.925
1066	P137677698	-165.731	-170.257	-169.016
1067	P137677698	-125.219	-127.407	-125.076
1068	P137677698	-174.281	-177.891	-176.644
1069	P137711893	-265.356	-272.675	-287.96
1070	P137711893	-209.28	-197.437	-209.007
1071	P137711893	-206.189	-196.408	-207.941
1072	P137844385	-271.603	-276.718	-285.239
1073	P137844385	-272.863	-277.597	-287.372
1074	P137844385	-293.036	-311.517	-316.816
1075	P137907875	-256.434	-268.611	-276.274
1076	P137907875	-257.866	-270.109	-278.031
1077	P137907875	-253.811	-266.886	-271.552
1078	P137915633	-288.439	-313.389	-317.801
1079	P137915633	-206.277	-202.585	-210.143
1080	P137915633	-206.016	-202.219	-208.616
1081	P138372129	-296.904	-297.387	-296.945
1082	P138372129	-297.565	-298.947	-297.527
1083	P138372129	-365.014	-386.439	-391.563
1084	P141663679	-121.797	-122.971	-126.048
1085	P141663679	-121.71	-121.666	-125.817
1086	P141663679	-121.283	-121.646	-125.869
1087	P141663682	-108.808	-111.566	-113.914
1088	P141663682	-107.41	-111.842	-113.448
1089	P141663682	-106.175	-107.529	-110.392
1090	P141664040	-266.71	-278.579	-284.724
1091	P141664040	-265.372	-277.972	-283.618
1092	P141664040	-265.964	-278.55	-283.018
1093	P141727410	-269.352	-278.269	-286.274
1094	P141727410	-271.383	-278.375	-287.48
1095	P141727410	-269.839	-278.292	-286.467
1096	P141866415	-307.469	-324.261	-332.332
1097	P141866415	-305.064	-323.618	-329.537
1098	P141866415	-308.17	-319.613	-324.207
1099	P143042266	-302.186	-295.203	-298.639
1100	P143042266	-300.624	-293.811	-298.046
1101	P143042266	-303.097	-297.14	-302.148
1102	P143042270	-325.444	-353.017	-355.888
1103	P143042270	-324.944	-352.294	-354.593
1104	P143042270	-322.832	-330.391	-330.424
1105	P143090405	-215.167	-220.338	-216.058
1106	P143090405	-208.401	-219.365	-214.292
1107	P143090405	-208.913	-233.034	-227.76
1108	P143325079	-174.337	-181.613	-178.315
1109	P143325079	-174.557	-180.78	-179.793
1110	P143325079	-125.204	-126.87	-128.95
1111	P144194627	-237.229	-250.838	-253.077
1112	P144194627	-235.245	-250.88	-251.278
1113	P144194627	-236.161	-251.165	-252.097
1114	P144366863	-262.944	-282.73	-288.34
1115	P144366863	-263.362	-283.992	-287.319
1116	P144366863	-201.361	-203.998	-206.934
1117	P148142296	-237.459	-250.691	-254.265
1118	P148142296	-238.219	-250.998	-253.955
1119	P148142296	-237.231	-250.69	-254.288
1120	P148902572	-74.891	-84.214	-91.904
1121	P148902572	-76.546	-86.53	-93.843
1122	P148902572	-75.733	-84.403	-92.517
1123	P149046956	-205.229	-213.526	-217.474
1124	P149046956	-209.876	-220.491	-218.039
1125	P149046956	-211.806	-226.764	-219.905
1126	P149071374	-81.235	-80.488	-84.572
1127	P149071374	-115.381	-118.202	-121.663
1128	P149071374	-115.945	-117.932	-121.519
1129	P149075242	-272.461	-277.495	-283.059
1130	P149075242	-278.202	-281.978	-288.693
1131	P149075242	-273.654	-279.261	-283.695
1132	P149075994	-393.785	-414.233	-412.157
1133	P149075994	-394.816	-408.137	-411.735
1134	P149075994	-416.207	-420.644	-425.98
1135	P149094758	-201.55	-217.278	-217.559
1136	P149094758	-212.227	-216.731	-220.095
1137	P149094758	-211.846	-216.134	-220.392
1138	P149967630	-253.056	-258.171	-266.005
1139	P149967630	-238.811	-244.082	-248.053
1140	P149967630	-258.213	-266.905	-273.49
1141	P150355415	-236.956	-235.128	-233.846
1142	P150355415	-237.225	-235.572	-235.835
1143	P150355415	-236.151	-236.297	-235.951
1144	P150372577	-153.098	-154.92	-160.407
1145	P150372577	-158.345	-157.736	-162.471
1146	P150372577	-161.578	-156.958	-157.969
1147	P150482063	-318.567	-342.241	-352.673
1148	P150482063	-319.637	-344.846	-355.131
1149	P150482063	-316.529	-342.427	-351.715
1150	P150534686	-341.51	-367.517	-374.925
1151	P150534686	-180.322	-189.621	-193.079
1152	P150534686	-193.058	-200.165	-200.421
1153	P150547596	-322.418	-339.459	-355.741
1154	P150547596	-322.159	-339.606	-354.796
1155	P150547596	-327.209	-342.611	-356.136
1156	P150643525	-311.219	-337.968	-337.564
1157	P150643525	-309.993	-337.897	-337.282
1158	P150643525	-309.145	-337.462	-337.863
1159	P150796604	-224.513	-233.04	-237.255
1160	P150796604	-227.379	-247.109	-248.26
1161	P150796604	-224.627	-246.647	-247.622
1162	P150930728	-470.438	-490.069	-489.728
1163	P150930728	-477.38	-498.403	-496.524
1164	P150930728	-471.821	-493.18	-491.62
1165	P151020908	-196.168	-197.365	-203.114
1166	P151020908	-182.843	-185.765	-185.953
1167	P151020908	-274.418	-289.284	-292.642
1168	P151021416	-305.338	-314.268	-321.906
1169	P151021416	-178.707	-183.335	-180.768
1170	P151021416	-308.932	-320.78	-327.488
1171	P151021840	-140.562	-148.407	-141.491
1172	P151021840	-147.947	-155.318	-151.882
1173	P151021840	-145.958	-154.28	-150.741
1174	P151021911	-399.366	-425.368	-428.035
1175	P151021911	-399.261	-427.817	-430.255
1176	P151021911	-398.944	-425.271	-429.721
1177	P151023465	-350.734	-370.722	-382.028
1178	P151023465	-350.876	-371.22	-381.507
1179	P151023465	-349.476	-369.046	-379.682
1180	P151023687	-279.895	-307.253	-313.141
1181	P151023687	-270.305	-295.31	-297.28
1182	P151023687	-277.306	-299.345	-307.579
1183	P151024381	-285.684	-286.385	-287.155
1184	P151024381	-284.78	-286.707	-287.346
1185	P151024381	-200.389	-205.748	-207.677
1186	P151025961	-227.558	-217.001	-220.713
1187	P151025961	-228.353	-218.028	-222.289
1188	P151025961	-228.692	-218.143	-221.504
1189	P151026246	-301.492	-297.885	-302.731
1190	P151026246	-304.625	-302.201	-303.161
1191	P151026246	-308.328	-306.533	-310.948
1192	P151026346	-216.559	-225.353	-221.748
1193	P151026346	-215.944	-224.978	-220.748
1194	P151026346	-217.123	-224.531	-221.596
1195	P151027465	-138.572	-137.628	-144.337
1196	P151027465	-127.854	-125.608	-127.166
1197	P151027465	-134.188	-140.663	-138.809
1198	P151031396	-190.136	-198.362	-199.997
1199	P151031396	-191.319	-199.049	-199.597
1200	P151031396	-154.773	-159.079	-164.428
1201	P151031491	-77.354	-78.952	-81.267
1202	P151031491	-78.786	-79.648	-83.403
1203	P151031491	-77.575	-79.213	-81.735
1204	P151032615	-51.624	-53.568	-50.229
1205	P151032615	-142.683	-160.946	-160.307
1206	P151032615	-51.242	-53.648	-50.768
1207	P151052698	-197.946	-201.756	-211.805
1208	P151052698	-178.664	-184.241	-184.142
1209	P151052698	-170.711	-173.838	-172.584
1210	P151229886	-171.94	-183.336	-185.166
1211	P151229886	-119.367	-124.088	-130.704
1212	P151229886	-67.068	-73.252	-74.317
1213	P151504820	-339.482	-354.525	-359.587
1214	P151504820	-341.207	-355.395	-358.943
1215	P151504820	-348.33	-362.063	-366.318
1216	P151505306	-220.223	-227.454	-220.969
1217	P151505306	-221.851	-220.717	-214.174
1218	P151505306	-229.889	-236.682	-233.565
1219	P151874930	-259.889	-264.284	-268.02
1220	P151874930	-343.436	-355.498	-358.908
1221	P151874930	-378.407	-381.78	-388.442
1222	P151920959	-277.386	-295.465	-297.192
1223	P151920959	-193.653	-193.893	-194.886
1224	P151920959	-267.568	-277.034	-284.527
1225	P151983291	-289.471	-316.161	-315.431
1226	P151983291	-289.468	-317.542	-317.464
1227	P151983291	-289.63	-317.793	-317.912
1228	P151984142	-244.608	-261.503	-262.712
1229	P151984142	-245.657	-263.386	-264.213
1230	P151984142	-242.881	-260.928	-261.061
1231	P151984326	-243.498	-254.911	-256.495
1232	P151984326	-244.299	-255.555	-257.18
1233	P151984326	-245.249	-254.896	-256.893
1234	P153206332	-264.758	-289.413	-291.159
1235	P153206332	-143.195	-150.189	-155.924
1236	P153206332	-145.564	-151.464	-156.731
1237	P153401169	-428.627	-454.334	-468.59
1238	P153401169	-428.301	-453.829	-468.223
1239	P153401169	-392.223	-414.972	-432.848
