compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
2857	P29423225	-119.221	-123.651	-125.398
2858	P29423225	-127.872	-134.641	-132.544
2859	P29423225	-118.425	-126.32	-127.208
2860	P29437047	-186.261	-187.52	-192.837
2861	P29437047	-168.922	-172.057	-176.016
2862	P29437047	-214.582	-222.695	-221.562
2863	P29439305	-118.898	-128.761	-127.447
2864	P29439305	-123.144	-130.716	-131.571
2865	P29439305	-121.266	-131.101	-127.164
2866	P29440122	-143.523	-161.616	-159.888
2867	P29440122	-131.55	-151.729	-148.059
2868	P29440122	-129.1	-145.761	-144.356
2869	P29516273	-226.99	-243.172	-243.044
2870	P29516273	-233.661	-244.786	-242.829
2871	P29516273	-207.777	-217.06	-218.765
2872	P29555746	-253.407	-265.394	-268.489
2873	P29555746	-210.916	-204.917	-209.425
2874	P29555746	-209.212	-205.919	-211.85
2875	P29681270	-107.711	-114.989	-115.5
2876	P29681270	-110.65	-116.228	-117.371
2877	P29681270	-108.541	-113.061	-111.772
2878	P29734093	-248.551	-262.149	-269.516
2879	P29734093	-249.134	-262.087	-264.519
2880	P29734093	-251.762	-266.472	-269.194
2881	P29777089	-246.485	-258.486	-263.656
2882	P29777089	-257.816	-273.013	-279.247
2883	P29777089	-257.258	-267.803	-272.918
2884	P29794869	-161.781	-172.168	-171.187
2885	P29794869	-160.819	-173.055	-171.16
2886	P29794869	-162.648	-171.923	-169.836
2887	P30020826	-248.667	-256.95	-261.649
2888	P30020826	-233.418	-233.862	-240.293
2889	P30020826	-230.196	-241.933	-243.726
2890	P30028504	-270.372	-293.328	-293.506
2891	P30028504	-257.763	-276.326	-276.334
2892	P30028504	-260.341	-278.701	-284.305
2893	P30104158	-172.42	-182.842	-181.012
2894	P30104158	-173.559	-181.75	-179.754
2895	P30104158	-174.132	-184.421	-181.427
2896	P30122681	-217.742	-223.277	-229.25
2897	P30122681	-211.554	-220.693	-227.588
2898	P30122681	-218.343	-227.897	-233.993
2899	P30263150	-198.159	-209.246	-215.289
2900	P30263150	-200.59	-220.445	-220.265
2901	P30263150	-212.144	-233.089	-233.954
2902	P30263339	-181.546	-197.118	-200.663
2903	P30263339	-148.602	-161.519	-161.285
2904	P30263339	-149.556	-167.405	-160.441
2905	P30263542	-172.084	-187.512	-195.11
2906	P30263542	-163.182	-176.899	-183.416
2907	P30263542	-160.729	-176.465	-180.971
2908	P30305465	-209.967	-232.634	-238.416
2909	P30305465	-210.749	-235.47	-239.288
2910	P30305465	-208.349	-232.213	-237.555
2911	P30337648	-241.072	-245.317	-251.152
2912	P30337648	-233.858	-238.015	-242.818
2913	P30337648	-231.411	-234.071	-243.781
2914	P30357114	-191.912	-197.091	-199.416
2915	P30357114	-192.631	-195.924	-198.764
2916	P30357114	-195.073	-201.747	-201.732
2917	P30398614	-183.628	-185.76	-189.239
2918	P30398614	-182.253	-184.288	-187.635
2919	P30398614	-179.174	-181.935	-185.539
2920	P30451181	-215.554	-220.092	-221.734
2921	P30451181	-222.786	-224.799	-230.57
2922	P30451181	-220.327	-222.534	-225.23
2923	P30506886	-181.489	-195.432	-189.276
2924	P30506886	-181.462	-196.633	-190.251
2925	P30506886	-182.869	-194.07	-194.917
2926	P30527050	-321.48	-336.555	-349.41
2927	P30527050	-330.627	-341.261	-350.925
2928	P30527050	-326.199	-349.477	-353.792
2929	P30553510	-205.267	-214.116	-217.697
2930	P30553510	-264.477	-284.54	-290.039
2931	P30553510	-182.405	-194.009	-194.354
2932	P30667528	-212.475	-232.865	-233.304
2933	P30667528	-231.532	-250.65	-247.305
2934	P30667528	-214.563	-231.731	-234.734
2935	P30667699	-275.586	-303.947	-301.536
2936	P30667699	-251.059	-269.832	-269.506
2937	P30667699	-241.457	-257.374	-256.653
2938	P30667781	-214.816	-238.283	-247.791
2939	P30667781	-253.592	-266.097	-274.372
2940	P30667781	-247.297	-266.166	-271.003
2941	P30667818	-289.342	-306.77	-314.182
2942	P30667818	-288.976	-304.582	-310.878
2943	P30667818	-259.21	-268.866	-264.766
2944	P30784891	-271.682	-276.463	-282.203
2945	P30784891	-258.387	-270.365	-276.374
2946	P30784891	-275.54	-284.185	-291.241
2947	P30875886	-314.125	-327.4	-333.101
2948	P30875886	-308.221	-323.703	-329.353
2949	P30875886	-307.333	-312.804	-319.423
2950	P31268618	-358.872	-377.975	-383.578
2951	P31268618	-316.457	-338.616	-343.93
2952	P31268618	-320.304	-352.766	-344.634
2953	P31623509	-279.191	-285.33	-294.713
2954	P31623509	-271.361	-276.46	-283.987
2955	P31623509	-276.256	-287.457	-294.862
2956	P32514593	-106.622	-112.273	-122.137
2957	P32514593	-107.893	-114.189	-119.563
2958	P32514593	-107.697	-113.416	-124.245
2959	P32742406	-267.191	-282.269	-294.378
2960	P32742406	-259.173	-272.935	-283.639
2961	P32742406	-257.688	-271.584	-280.942
2962	P32764738	-218.631	-228.382	-235.653
2963	P32764738	-219.372	-230.073	-234.615
2964	P32764738	-216.3	-221.592	-231.309
2965	P32809504	-122.053	-124.564	-130.039
2966	P32809504	-154.118	-156.316	-157.358
2967	P32809504	-135.984	-137.102	-144.079
2968	P32818503	-279.715	-296.099	-299.938
2969	P32818503	-354.028	-364.926	-369.926
2970	P32818503	-340.965	-346.961	-349.187
2971	P32822162	-314.797	-322.745	-325.956
2972	P32822162	-276.342	-270.317	-279.631
2973	P32822162	-263.05	-264.131	-272.188
2974	P32829444	-312.444	-323.424	-322.623
2975	P32829444	-328.484	-331.207	-335.808
2976	P32829444	-337.968	-344.369	-347.637
2977	P32963112	-160.333	-165.381	-173.32
2978	P32963112	-164.15	-174.642	-181.828
2979	P32963112	-153.411	-162.027	-169.552
2980	P32964697	-134.489	-137.766	-147.367
2981	P32964697	-127.659	-134.214	-141.419
2982	P32964697	-134.674	-140.284	-147.529
2983	P33024127	-193.295	-189.15	-200.21
2984	P33024127	-248.855	-258.99	-263.335
2985	P33024127	-250.082	-260.657	-263.425
2986	P33142289	-119.14	-128.736	-124.714
2987	P33142289	-115.751	-126.262	-122.051
2988	P33142289	-119.559	-129.418	-126.978
2989	P35151997	-262.58	-286.505	-280.56
2990	P35151997	-265.38	-289.79	-286.506
2991	P35151997	-256.323	-281.231	-276.265
2992	P35761692	-231.255	-248.334	-254.088
