compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern	score:LigandRNA-basic	score:LigandRNA-modern	title	score:rDock-dock_solv	score:rf-score-vs	target	pdb
155	P09575044	-292.74	-299.383	-298.428	-1813.41	-1741.31	P09575044	-73.1165	-6	FMN	6BFB
156	P09575044	-293.119	-295.534	-301.947	-2090.58	-2054.82	P09575044	-72.855	-6	FMN	6BFB
157	P09593862	-258.275	-272.372	-277.443	-1893.9	-1835.59	P09593862	-89.4157	-6	FMN	6BFB
158	P09593862	-268.74	-282.28	-286.989	-1541.12	-1477.24	P09593862	-86.3638	-6	FMN	6BFB
159	P09593862	-247.93	-262.602	-263.53	-1138.35	-1072.12	P09593862	-84.3744	-5	FMN	6BFB
160	P09621644	-250.337	-264.283	-275.308	-1740.06	-1638.34	P09621644	-82.6285	-6	FMN	6BFB
161	P09621644	-249.97	-261.391	-267.268	-1806.7	-1703.35	P09621644	-82.0901	-6	FMN	6BFB
162	P09621644	-251.454	-260.955	-268.148	-1796.68	-1692.81	P09621644	-81.6513	-6	FMN	6BFB
163	P09657949	-290.945	-304.216	-304.397	-1977.18	-1912.64	P09657949	-92.8584	-6	FMN	6BFB
164	P09657949	-252.093	-262.486	-269.256	-1624.08	-1543.04	P09657949	-90.3137	-6	FMN	6BFB
165	P09657949	-291.327	-305.466	-307.47	-1958.93	-1894.57	P09657949	-88.7577	-6	FMN	6BFB
166	P09658041	-276.2	-292.214	-288.48	-1825.84	-1767.45	P09658041	-97.0095	-6	FMN	6BFB
167	P09658041	-281.05	-294.356	-291.743	-1851.88	-1796.84	P09658041	-96.6405	-6	FMN	6BFB
168	P09658041	-282.516	-298.063	-291.458	-1798.98	-1739.97	P09658041	-95.5974	-6	FMN	6BFB
169	P09736107	-290.655	-303.291	-302.924	-1928.9	-1871.79	P09736107	-88.7696	-6	FMN	6BFB
170	P09736107	-291.544	-295.956	-299.065	-2037.88	-1989.24	P09736107	-87.734	-6	FMN	6BFB
171	P09736107	-288.361	-294.288	-295.582	-1995.82	-1943.85	P09736107	-87.2115	-6	FMN	6BFB
172	P09893684	-293.135	-295.378	-300.1	-1547.94	-1494.88	P09893684	-83.4375	-6	FMN	6BFB
173	P09893684	-289.105	-289.414	-295.392	-1650.34	-1594.94	P09893684	-82.4515	-6	FMN	6BFB
174	P09893684	-317.218	-316.616	-326.298	-2180.32	-2148.58	P09893684	-82.1192	-6	FMN	6BFB
175	P09964906	-271.886	-281.299	-281.64	-513.42	-469.36	P09964906	-86.6964	-6	FMN	6BFB
176	P09964906	-277.317	-283.669	-286.738	-456.9	-406.74	P09964906	-84.051	-6	FMN	6BFB
177	P09964906	-285.077	-283.059	-297.069	-793.2	-771.77	P09964906	-83.2982	-6	FMN	6BFB
178	P10016483	-302.837	-324.454	-330.452	-1921.23	-1851.03	P10016483	-82.8794	-6	FMN	6BFB
179	P10016483	-279.107	-295.682	-303.856	-859.35	-801.94	P10016483	-82.602	-5	FMN	6BFB
180	P10016483	-301.107	-320.979	-326.634	-1886.35	-1817.62	P10016483	-81.7808	-5	FMN	6BFB
181	P100408260	-234.553	-248.45	-252.415	-2338.35	-2283.52	P100408260	-80.2939	-6	FMN	6BFB
182	P100408260	-230.021	-242.903	-241.802	-2476.29	-2418.82	P100408260	-76.923	-6	FMN	6BFB
183	P100408260	-260.71	-272.115	-267.773	-2560.88	-2515.03	P100408260	-73.0547	-6	FMN	6BFB
184	P10041333	-259.483	-273.263	-272.51	-467.66	-426.4	P10041333	-75.0569	-6	FMN	6BFB
185	P10041333	-265.003	-273.875	-271.486	-941.78	-873.24	P10041333	-66.6917	-6	FMN	6BFB
186	P10041333	-266.271	-276.394	-271.221	-884.39	-815.59	P10041333	-66.0746	-6	FMN	6BFB
187	P100471755	-328.118	-349.025	-349.113	-2187.82	-2135.82	P100471755	-71.0887	-6	FMN	6BFB
188	P100471755	-312.998	-334.948	-343.184	-1585.79	-1521.22	P100471755	-70.6328	-6	FMN	6BFB
189	P100471755	-327.996	-348.455	-342.778	-2155.86	-2096.53	P100471755	-70.3279	-6	FMN	6BFB
