compoundId	compound	AnnapuRNA Score:RF_modern	AnnapuRNA Score:kNN_basic	AnnapuRNA Score:kNN_modern
138	P09401551	-211.764	-226.408	-226.389
139	P09471094	-284.962	-304.483	-310.886
140	P09471094	-266.517	-275.508	-276.64
141	P09471094	-278.285	-305.376	-303.614
142	P09472188	-268.058	-277.14	-281.512
143	P09472188	-268.178	-275.561	-284.377
144	P09472188	-271.827	-274.642	-283.08
145	P09473480	-297.77	-305.736	-314.653
146	P09473480	-276.854	-290.061	-296.328
147	P09473480	-259.03	-260.314	-260.916
148	P09507310	-260.818	-263.775	-264.176
149	P09507310	-289.482	-301.385	-304.503
150	P09507310	-257.827	-273.468	-271.416
151	P09530964	-287.247	-295.674	-295.709
152	P09530964	-292.996	-296.851	-305.514
153	P09530964	-290.981	-297.183	-302.24
154	P09575044	-282.897	-290.394	-295.574
155	P09575044	-292.74	-299.383	-298.428
156	P09575044	-293.119	-295.534	-301.947
157	P09593862	-258.275	-272.372	-277.443
158	P09593862	-268.74	-282.28	-286.989
159	P09593862	-247.93	-262.602	-263.53
160	P09621644	-250.337	-264.283	-275.308
161	P09621644	-249.97	-261.391	-267.268
162	P09621644	-251.454	-260.955	-268.148
163	P09657949	-290.945	-304.216	-304.397
164	P09657949	-252.093	-262.486	-269.256
165	P09657949	-291.327	-305.466	-307.47
166	P09658041	-276.2	-292.214	-288.48
167	P09658041	-281.05	-294.356	-291.743
168	P09658041	-282.516	-298.063	-291.458
169	P09736107	-290.655	-303.291	-302.924
170	P09736107	-291.544	-295.956	-299.065
171	P09736107	-288.361	-294.288	-295.582
172	P09893684	-293.135	-295.378	-300.1
173	P09893684	-289.105	-289.414	-295.392
174	P09893684	-317.218	-316.616	-326.298
175	P09964906	-271.886	-281.299	-281.64
176	P09964906	-277.317	-283.669	-286.738
177	P09964906	-285.077	-283.059	-297.069
178	P10016483	-302.837	-324.454	-330.452
179	P10016483	-279.107	-295.682	-303.856
180	P10016483	-301.107	-320.979	-326.634
181	P100408260	-234.553	-248.45	-252.415
182	P100408260	-230.021	-242.903	-241.802
183	P100408260	-260.71	-272.115	-267.773
184	P10041333	-259.483	-273.263	-272.51
185	P10041333	-265.003	-273.875	-271.486
186	P10041333	-266.271	-276.394	-271.221
187	P100471755	-328.118	-349.025	-349.113
188	P100471755	-312.998	-334.948	-343.184
189	P100471755	-327.996	-348.455	-342.778
190	P100730401	-268.909	-283.134	-279.914
191	P100730401	-271.567	-279.857	-277.552
